,Period,Province,Product,Quantity
10938,201904,ADANA,PRODUCT_V,156
10939,201904,ADANA,PRODUCT_X,736
10940,201904,ADIYAMAN,PRODUCT_A,57
10941,201904,ADIYAMAN,PRODUCT_B,100
10942,201904,ADIYAMAN,PRODUCT_C,283
10943,201904,ADIYAMAN,PRODUCT_V,0
10944,201904,ADIYAMAN,PRODUCT_X,100
10945,201904,AFYON,PRODUCT_A,147
10946,201904,AFYON,PRODUCT_B,530
10947,201904,AFYON,PRODUCT_C,317
10948,201904,AFYON,PRODUCT_V,2
10949,201904,AFYON,PRODUCT_X,174
10950,201904,AKSARAY,PRODUCT_A,47
10951,201904,AKSARAY,PRODUCT_B,390
10952,201904,AKSARAY,PRODUCT_C,152
10953,201904,AKSARAY,PRODUCT_V,0
10954,201904,AKSARAY,PRODUCT_X,192
10955,201904,AMASYA,PRODUCT_A,51
10956,201904,AMASYA,PRODUCT_B,293
10957,201904,AMASYA,PRODUCT_C,137
10958,201904,AMASYA,PRODUCT_V,2
10959,201904,AMASYA,PRODUCT_X,110
10960,201904,ANKARA,PRODUCT_A,1423
10961,201904,ANKARA,PRODUCT_B,3149
10962,201904,ANKARA,PRODUCT_C,2698
10963,201904,ANKARA,PRODUCT_V,349
10964,201904,ANKARA,PRODUCT_X,1314
10965,201904,ANTALYA,PRODUCT_A,995
10966,201904,ANTALYA,PRODUCT_B,3962
10967,201904,ANTALYA,PRODUCT_C,1404
10968,201904,ANTALYA,PRODUCT_V,720
10969,201904,ANTALYA,PRODUCT_X,492
10970,201904,ARDAHAN,PRODUCT_A,6
10971,201904,ARDAHAN,PRODUCT_B,10
10972,201904,ARDAHAN,PRODUCT_C,60
10973,201904,ARDAHAN,PRODUCT_V,0
10974,201904,ARDAHAN,PRODUCT_X,16
10975,201904,ARTVİN,PRODUCT_A,20
10976,201904,ARTVİN,PRODUCT_B,31
10977,201904,ARTVİN,PRODUCT_C,120
10978,201904,ARTVİN,PRODUCT_V,0
10979,201904,ARTVİN,PRODUCT_X,43
10980,201904,AYDIN,PRODUCT_A,268
10981,201904,AYDIN,PRODUCT_B,1436
10982,201904,AYDIN,PRODUCT_C,420
10983,201904,AYDIN,PRODUCT_V,156
10984,201904,AYDIN,PRODUCT_X,752
10985,201904,AĞRI,PRODUCT_A,28
10986,201904,AĞRI,PRODUCT_B,121
10987,201904,AĞRI,PRODUCT_C,292
10988,201904,AĞRI,PRODUCT_V,0
10989,201904,AĞRI,PRODUCT_X,152
10990,201904,BALIKESİR,PRODUCT_A,207
10991,201904,BALIKESİR,PRODUCT_B,2856
10992,201904,BALIKESİR,PRODUCT_C,524
10993,201904,BALIKESİR,PRODUCT_V,222
10994,201904,BALIKESİR,PRODUCT_X,516
10995,201904,BARTIN,PRODUCT_A,56
10996,201904,BARTIN,PRODUCT_B,218
10997,201904,BARTIN,PRODUCT_C,121
10998,201904,BARTIN,PRODUCT_V,0
10999,201904,BARTIN,PRODUCT_X,207
11000,201904,BATMAN,PRODUCT_A,61
11001,201904,BATMAN,PRODUCT_B,335
11002,201904,BATMAN,PRODUCT_C,251
11003,201904,BATMAN,PRODUCT_V,7
11004,201904,BATMAN,PRODUCT_X,43
11005,201904,BAYBURT,PRODUCT_A,16
11006,201904,BAYBURT,PRODUCT_B,33
11007,201904,BAYBURT,PRODUCT_C,39
11008,201904,BAYBURT,PRODUCT_V,0
11009,201904,BAYBURT,PRODUCT_X,19
11010,201904,BINGOL,PRODUCT_A,20
11011,201904,BINGOL,PRODUCT_B,54
11012,201904,BINGOL,PRODUCT_C,139
11013,201904,BINGOL,PRODUCT_V,0
11014,201904,BINGOL,PRODUCT_X,7
11015,201904,BITLIS,PRODUCT_A,11
11016,201904,BITLIS,PRODUCT_B,68
11017,201904,BITLIS,PRODUCT_C,86
11018,201904,BITLIS,PRODUCT_V,2
11019,201904,BITLIS,PRODUCT_X,185
11020,201904,BOLU,PRODUCT_A,102
11021,201904,BOLU,PRODUCT_B,356
11022,201904,BOLU,PRODUCT_C,194
11023,201904,BOLU,PRODUCT_V,0
11024,201904,BOLU,PRODUCT_X,155
11025,201904,BURDUR,PRODUCT_A,124
11026,201904,BURDUR,PRODUCT_B,369
11027,201904,BURDUR,PRODUCT_C,87
11028,201904,BURDUR,PRODUCT_V,1
11029,201904,BURDUR,PRODUCT_X,54
11030,201904,BURSA,PRODUCT_A,462
11031,201904,BURSA,PRODUCT_B,3653
11032,201904,BURSA,PRODUCT_C,1277
11033,201904,BURSA,PRODUCT_V,113
11034,201904,BURSA,PRODUCT_X,320
11035,201904,BİLECİK,PRODUCT_A,53
11036,201904,BİLECİK,PRODUCT_B,399
11037,201904,BİLECİK,PRODUCT_C,75
11038,201904,BİLECİK,PRODUCT_V,3
11039,201904,BİLECİK,PRODUCT_X,60
11040,201904,DENİZLİ,PRODUCT_A,253
11041,201904,DENİZLİ,PRODUCT_B,1587
11042,201904,DENİZLİ,PRODUCT_C,519
11043,201904,DENİZLİ,PRODUCT_V,22
11044,201904,DENİZLİ,PRODUCT_X,332
11045,201904,DÜZCE,PRODUCT_A,85
11046,201904,DÜZCE,PRODUCT_B,193
11047,201904,DÜZCE,PRODUCT_C,226
11048,201904,DÜZCE,PRODUCT_V,2
11049,201904,DÜZCE,PRODUCT_X,111
11050,201904,DİYARBAKIR,PRODUCT_A,152
11051,201904,DİYARBAKIR,PRODUCT_B,536
11052,201904,DİYARBAKIR,PRODUCT_C,740
11053,201904,DİYARBAKIR,PRODUCT_V,0
11054,201904,DİYARBAKIR,PRODUCT_X,99
11055,201904,EDİRNE,PRODUCT_A,81
11056,201904,EDİRNE,PRODUCT_B,502
11057,201904,EDİRNE,PRODUCT_C,124
11058,201904,EDİRNE,PRODUCT_V,0
11059,201904,EDİRNE,PRODUCT_X,55
11060,201904,ELAZIĞ,PRODUCT_A,134
11061,201904,ELAZIĞ,PRODUCT_B,375
11062,201904,ELAZIĞ,PRODUCT_C,324
11063,201904,ELAZIĞ,PRODUCT_V,3
11064,201904,ELAZIĞ,PRODUCT_X,168
11065,201904,ERZURUM,PRODUCT_A,46
11066,201904,ERZURUM,PRODUCT_B,143
11067,201904,ERZURUM,PRODUCT_C,313
11068,201904,ERZURUM,PRODUCT_V,2
11069,201904,ERZURUM,PRODUCT_X,138
11070,201904,ERZİNCAN,PRODUCT_A,11
11071,201904,ERZİNCAN,PRODUCT_B,29
11072,201904,ERZİNCAN,PRODUCT_C,101
11073,201904,ERZİNCAN,PRODUCT_V,0
11074,201904,ERZİNCAN,PRODUCT_X,20
11075,201904,ESKİŞEHİR,PRODUCT_A,247
11076,201904,ESKİŞEHİR,PRODUCT_B,1580
11077,201904,ESKİŞEHİR,PRODUCT_C,438
11078,201904,ESKİŞEHİR,PRODUCT_V,19
11079,201904,ESKİŞEHİR,PRODUCT_X,389
11080,201904,GAZİANTEP,PRODUCT_A,335
11081,201904,GAZİANTEP,PRODUCT_B,1516
11082,201904,GAZİANTEP,PRODUCT_C,939
11083,201904,GAZİANTEP,PRODUCT_V,3
11084,201904,GAZİANTEP,PRODUCT_X,1218
11085,201904,GÜMÜŞHANE,PRODUCT_A,0
11086,201904,GÜMÜŞHANE,PRODUCT_B,14
11087,201904,GÜMÜŞHANE,PRODUCT_C,57
11088,201904,GÜMÜŞHANE,PRODUCT_V,3
11089,201904,GÜMÜŞHANE,PRODUCT_X,26
11090,201904,GİRESUN,PRODUCT_A,175
11091,201904,GİRESUN,PRODUCT_B,158
11092,201904,GİRESUN,PRODUCT_C,168
11093,201904,GİRESUN,PRODUCT_V,0
11094,201904,GİRESUN,PRODUCT_X,90
11095,201904,HAKKARİ,PRODUCT_A,-2
11096,201904,HAKKARİ,PRODUCT_B,2
11097,201904,HAKKARİ,PRODUCT_C,125
11098,201904,HAKKARİ,PRODUCT_V,0
11099,201904,HAKKARİ,PRODUCT_X,12
11100,201904,HATAY,PRODUCT_A,269
11101,201904,HATAY,PRODUCT_B,1070
11102,201904,HATAY,PRODUCT_C,487
11103,201904,HATAY,PRODUCT_V,3
11104,201904,HATAY,PRODUCT_X,396
11105,201904,ISPARTA,PRODUCT_A,89
11106,201904,ISPARTA,PRODUCT_B,436
11107,201904,ISPARTA,PRODUCT_C,234
11108,201904,ISPARTA,PRODUCT_V,9
11109,201904,ISPARTA,PRODUCT_X,247
11110,201904,IĞDIR,PRODUCT_A,9
11111,201904,IĞDIR,PRODUCT_B,152
11112,201904,IĞDIR,PRODUCT_C,155
11113,201904,IĞDIR,PRODUCT_V,0
11114,201904,IĞDIR,PRODUCT_X,91
11115,201904,KAHRAMANMARAŞ,PRODUCT_A,132
11116,201904,KAHRAMANMARAŞ,PRODUCT_B,169
11117,201904,KAHRAMANMARAŞ,PRODUCT_C,484
11118,201904,KAHRAMANMARAŞ,PRODUCT_V,0
11119,201904,KAHRAMANMARAŞ,PRODUCT_X,544
11120,201904,KARABÜK,PRODUCT_A,31
11121,201904,KARABÜK,PRODUCT_B,410
11122,201904,KARABÜK,PRODUCT_C,78
11123,201904,KARABÜK,PRODUCT_V,0
11124,201904,KARABÜK,PRODUCT_X,244
11125,201904,KARAMAN,PRODUCT_A,54
11126,201904,KARAMAN,PRODUCT_B,162
11127,201904,KARAMAN,PRODUCT_C,95
11128,201904,KARAMAN,PRODUCT_V,0
11129,201904,KARAMAN,PRODUCT_X,41
11130,201904,KARS,PRODUCT_A,20
11131,201904,KARS,PRODUCT_B,20
11132,201904,KARS,PRODUCT_C,108
11133,201904,KARS,PRODUCT_V,2
11134,201904,KARS,PRODUCT_X,10
11135,201904,KASTAMONU,PRODUCT_A,41
11136,201904,KASTAMONU,PRODUCT_B,244
11137,201904,KASTAMONU,PRODUCT_C,150
11138,201904,KASTAMONU,PRODUCT_V,6
11139,201904,KASTAMONU,PRODUCT_X,40
11140,201904,KAYSERİ,PRODUCT_A,197
11141,201904,KAYSERİ,PRODUCT_B,1288
11142,201904,KAYSERİ,PRODUCT_C,621
11143,201904,KAYSERİ,PRODUCT_V,4
11144,201904,KAYSERİ,PRODUCT_X,666
11145,201904,KIRIKKALE,PRODUCT_A,18
11146,201904,KIRIKKALE,PRODUCT_B,292
11147,201904,KIRIKKALE,PRODUCT_C,133
11148,201904,KIRIKKALE,PRODUCT_V,0
11149,201904,KIRIKKALE,PRODUCT_X,105
11150,201904,KIRKLARELİ,PRODUCT_A,52
11151,201904,KIRKLARELİ,PRODUCT_B,303
11152,201904,KIRKLARELİ,PRODUCT_C,135
11153,201904,KIRKLARELİ,PRODUCT_V,7
11154,201904,KIRKLARELİ,PRODUCT_X,110
11155,201904,KIRŞEHİR,PRODUCT_A,78
11156,201904,KIRŞEHİR,PRODUCT_B,90
11157,201904,KIRŞEHİR,PRODUCT_C,88
11158,201904,KIRŞEHİR,PRODUCT_V,1
11159,201904,KIRŞEHİR,PRODUCT_X,60
11160,201904,KOCAELİ,PRODUCT_A,536
11161,201904,KOCAELİ,PRODUCT_B,2805
11162,201904,KOCAELİ,PRODUCT_C,946
11163,201904,KOCAELİ,PRODUCT_V,150
11164,201904,KOCAELİ,PRODUCT_X,522
11165,201904,KONYA,PRODUCT_A,366
11166,201904,KONYA,PRODUCT_B,2488
11167,201904,KONYA,PRODUCT_C,1065
11168,201904,KONYA,PRODUCT_V,281
11169,201904,KONYA,PRODUCT_X,680
11170,201904,KÜTAHYA,PRODUCT_A,65
11171,201904,KÜTAHYA,PRODUCT_B,748
11172,201904,KÜTAHYA,PRODUCT_C,294
11173,201904,KÜTAHYA,PRODUCT_V,18
11174,201904,KÜTAHYA,PRODUCT_X,187
11175,201904,KİLİS,PRODUCT_A,34
11176,201904,KİLİS,PRODUCT_B,224
11177,201904,KİLİS,PRODUCT_C,72
11178,201904,KİLİS,PRODUCT_V,0
11179,201904,KİLİS,PRODUCT_X,38
11180,201904,MALATYA,PRODUCT_A,55
11181,201904,MALATYA,PRODUCT_B,1378
11182,201904,MALATYA,PRODUCT_C,245
11183,201904,MALATYA,PRODUCT_V,4
11184,201904,MALATYA,PRODUCT_X,216
11185,201904,MANİSA,PRODUCT_A,267
11186,201904,MANİSA,PRODUCT_B,3982
11187,201904,MANİSA,PRODUCT_C,738
11188,201904,MANİSA,PRODUCT_V,24
11189,201904,MANİSA,PRODUCT_X,713
11190,201904,MARDIN,PRODUCT_A,136
11191,201904,MARDIN,PRODUCT_B,227
11192,201904,MARDIN,PRODUCT_C,320
11193,201904,MARDIN,PRODUCT_V,8
11194,201904,MARDIN,PRODUCT_X,181
11195,201904,MUĞLA,PRODUCT_A,301
11196,201904,MUĞLA,PRODUCT_B,1323
11197,201904,MUĞLA,PRODUCT_C,639
11198,201904,MUĞLA,PRODUCT_V,777
11199,201904,MUĞLA,PRODUCT_X,515
11200,201904,MUŞ,PRODUCT_A,6
11201,201904,MUŞ,PRODUCT_B,29
11202,201904,MUŞ,PRODUCT_C,149
11203,201904,MUŞ,PRODUCT_V,0
11204,201904,MUŞ,PRODUCT_X,60
11205,201904,NEVŞEHİR,PRODUCT_A,22
11206,201904,NEVŞEHİR,PRODUCT_B,110
11207,201904,NEVŞEHİR,PRODUCT_C,97
11208,201904,NEVŞEHİR,PRODUCT_V,3
11209,201904,NEVŞEHİR,PRODUCT_X,60
11210,201904,NİĞDE,PRODUCT_A,66
11211,201904,NİĞDE,PRODUCT_B,109
11212,201904,NİĞDE,PRODUCT_C,168
11213,201904,NİĞDE,PRODUCT_V,0
11214,201904,NİĞDE,PRODUCT_X,132
11215,201904,ORDU,PRODUCT_A,344
11216,201904,ORDU,PRODUCT_B,1257
11217,201904,ORDU,PRODUCT_C,296
11218,201904,ORDU,PRODUCT_V,5
11219,201904,ORDU,PRODUCT_X,448
11220,201904,OSMANİYE,PRODUCT_A,118
11221,201904,OSMANİYE,PRODUCT_B,662
11222,201904,OSMANİYE,PRODUCT_C,274
11223,201904,OSMANİYE,PRODUCT_V,0
11224,201904,OSMANİYE,PRODUCT_X,82
11225,201904,RİZE,PRODUCT_A,87
11226,201904,RİZE,PRODUCT_B,57
11227,201904,RİZE,PRODUCT_C,180
11228,201904,RİZE,PRODUCT_V,2
11229,201904,RİZE,PRODUCT_X,27
11230,201904,SAKARYA,PRODUCT_A,199
11231,201904,SAKARYA,PRODUCT_B,738
11232,201904,SAKARYA,PRODUCT_C,525
11233,201904,SAKARYA,PRODUCT_V,12
11234,201904,SAKARYA,PRODUCT_X,354
11235,201904,SAMSUN,PRODUCT_A,241
11236,201904,SAMSUN,PRODUCT_B,1181
11237,201904,SAMSUN,PRODUCT_C,497
11238,201904,SAMSUN,PRODUCT_V,5
11239,201904,SAMSUN,PRODUCT_X,697
11240,201904,SİNOP,PRODUCT_A,37
11241,201904,SİNOP,PRODUCT_B,122
11242,201904,SİNOP,PRODUCT_C,90
11243,201904,SİNOP,PRODUCT_V,0
11244,201904,SİNOP,PRODUCT_X,10
11245,201904,SİVAS,PRODUCT_A,64
11246,201904,SİVAS,PRODUCT_B,360
11247,201904,SİVAS,PRODUCT_C,113
11248,201904,SİVAS,PRODUCT_V,2
11249,201904,SİVAS,PRODUCT_X,101
11250,201904,SİİRT,PRODUCT_A,15
11251,201904,SİİRT,PRODUCT_B,19
11252,201904,SİİRT,PRODUCT_C,108
11253,201904,SİİRT,PRODUCT_V,0
11254,201904,SİİRT,PRODUCT_X,9
11255,201904,TEKİRDAĞ,PRODUCT_A,209
11256,201904,TEKİRDAĞ,PRODUCT_B,1263
11257,201904,TEKİRDAĞ,PRODUCT_C,763
11258,201904,TEKİRDAĞ,PRODUCT_V,57
11259,201904,TEKİRDAĞ,PRODUCT_X,274
11260,201904,TOKAT,PRODUCT_A,149
11261,201904,TOKAT,PRODUCT_B,264
11262,201904,TOKAT,PRODUCT_C,204
11263,201904,TOKAT,PRODUCT_V,4
11264,201904,TOKAT,PRODUCT_X,141
11265,201904,TRABZON,PRODUCT_A,223
11266,201904,TRABZON,PRODUCT_B,566
11267,201904,TRABZON,PRODUCT_C,257
11268,201904,TRABZON,PRODUCT_V,2
11269,201904,TRABZON,PRODUCT_X,178
11270,201904,TUNCELİ,PRODUCT_A,0
11271,201904,TUNCELİ,PRODUCT_B,73
11272,201904,TUNCELİ,PRODUCT_C,42
11273,201904,TUNCELİ,PRODUCT_V,0
11274,201904,TUNCELİ,PRODUCT_X,10
11275,201904,UŞAK,PRODUCT_A,105
11276,201904,UŞAK,PRODUCT_B,193
11277,201904,UŞAK,PRODUCT_C,120
11278,201904,UŞAK,PRODUCT_V,-4
11279,201904,UŞAK,PRODUCT_X,245
11280,201904,VAN,PRODUCT_A,52
11281,201904,VAN,PRODUCT_B,119
11282,201904,VAN,PRODUCT_C,421
11283,201904,VAN,PRODUCT_V,0
11284,201904,VAN,PRODUCT_X,149
11285,201904,YALOVA,PRODUCT_A,105
11286,201904,YALOVA,PRODUCT_B,67
11287,201904,YALOVA,PRODUCT_C,194
11288,201904,YALOVA,PRODUCT_V,15
11289,201904,YALOVA,PRODUCT_X,12
11290,201904,YOZGAT,PRODUCT_A,63
11291,201904,YOZGAT,PRODUCT_B,447
11292,201904,YOZGAT,PRODUCT_C,167
11293,201904,YOZGAT,PRODUCT_V,3
11294,201904,YOZGAT,PRODUCT_X,209
11295,201904,ZONGULDAK,PRODUCT_A,145
11296,201904,ZONGULDAK,PRODUCT_B,621
11297,201904,ZONGULDAK,PRODUCT_C,353
11298,201904,ZONGULDAK,PRODUCT_V,9
11299,201904,ZONGULDAK,PRODUCT_X,348
11300,201904,ÇANAKKKALE,PRODUCT_A,88
11301,201904,ÇANAKKKALE,PRODUCT_B,386
11302,201904,ÇANAKKKALE,PRODUCT_C,295
11303,201904,ÇANAKKKALE,PRODUCT_V,9
11304,201904,ÇANAKKKALE,PRODUCT_X,117
11305,201904,ÇANKIRI,PRODUCT_A,29
11306,201904,ÇANKIRI,PRODUCT_B,106
11307,201904,ÇANKIRI,PRODUCT_C,72
11308,201904,ÇANKIRI,PRODUCT_V,10
11309,201904,ÇANKIRI,PRODUCT_X,42
11310,201904,ÇORUM,PRODUCT_A,117
11311,201904,ÇORUM,PRODUCT_B,121
11312,201904,ÇORUM,PRODUCT_C,197
11313,201904,ÇORUM,PRODUCT_V,0
11314,201904,ÇORUM,PRODUCT_X,131
11315,201904,İSTANBUL,PRODUCT_A,4268
11316,201904,İSTANBUL,PRODUCT_B,18224
11317,201904,İSTANBUL,PRODUCT_C,13031
11318,201904,İSTANBUL,PRODUCT_V,2076
11319,201904,İSTANBUL,PRODUCT_X,4060
11320,201904,İZMİR,PRODUCT_A,960
11321,201904,İZMİR,PRODUCT_B,6857
11322,201904,İZMİR,PRODUCT_C,2863
11323,201904,İZMİR,PRODUCT_V,580
11324,201904,İZMİR,PRODUCT_X,1159
11325,201904,İÇEL,PRODUCT_A,396
11326,201904,İÇEL,PRODUCT_B,1933
11327,201904,İÇEL,PRODUCT_C,656
11328,201904,İÇEL,PRODUCT_V,10
11329,201904,İÇEL,PRODUCT_X,480
11330,201904,ŞANLIURFA,PRODUCT_A,89
11331,201904,ŞANLIURFA,PRODUCT_B,314
11332,201904,ŞANLIURFA,PRODUCT_C,638
11333,201904,ŞANLIURFA,PRODUCT_V,0
11334,201904,ŞANLIURFA,PRODUCT_X,477
11335,201904,ŞIRNAK,PRODUCT_A,18
11336,201904,ŞIRNAK,PRODUCT_B,142
11337,201904,ŞIRNAK,PRODUCT_C,168
11338,201904,ŞIRNAK,PRODUCT_V,2
11339,201904,ŞIRNAK,PRODUCT_X,21
11340,201905,ADANA,PRODUCT_A,710
11341,201905,ADANA,PRODUCT_B,2998
11342,201905,ADANA,PRODUCT_C,743
11343,201905,ADANA,PRODUCT_V,105
11344,201905,ADANA,PRODUCT_X,782
11345,201905,ADIYAMAN,PRODUCT_A,99
11346,201905,ADIYAMAN,PRODUCT_B,153
11347,201905,ADIYAMAN,PRODUCT_C,248
11348,201905,ADIYAMAN,PRODUCT_V,2
11349,201905,ADIYAMAN,PRODUCT_X,86
11350,201905,AFYON,PRODUCT_A,144
11351,201905,AFYON,PRODUCT_B,431
11352,201905,AFYON,PRODUCT_C,281
11353,201905,AFYON,PRODUCT_V,0
11354,201905,AFYON,PRODUCT_X,165
11355,201905,AKSARAY,PRODUCT_A,46
11356,201905,AKSARAY,PRODUCT_B,363
11357,201905,AKSARAY,PRODUCT_C,154
11358,201905,AKSARAY,PRODUCT_V,2
11359,201905,AKSARAY,PRODUCT_X,130
11360,201905,AMASYA,PRODUCT_A,78
11361,201905,AMASYA,PRODUCT_B,368
11362,201905,AMASYA,PRODUCT_C,186
11363,201905,AMASYA,PRODUCT_V,2
11364,201905,AMASYA,PRODUCT_X,212
11365,201905,ANKARA,PRODUCT_A,2523
11366,201905,ANKARA,PRODUCT_B,2873
11367,201905,ANKARA,PRODUCT_C,3061
11368,201905,ANKARA,PRODUCT_V,1387
11369,201905,ANKARA,PRODUCT_X,1326
11370,201905,ANTALYA,PRODUCT_A,1308
11371,201905,ANTALYA,PRODUCT_B,5227
11372,201905,ANTALYA,PRODUCT_C,1508
11373,201905,ANTALYA,PRODUCT_V,504
11374,201905,ANTALYA,PRODUCT_X,500
11375,201905,ARDAHAN,PRODUCT_A,4
11376,201905,ARDAHAN,PRODUCT_B,4
11377,201905,ARDAHAN,PRODUCT_C,71
11378,201905,ARDAHAN,PRODUCT_V,0
11379,201905,ARDAHAN,PRODUCT_X,14
11380,201905,ARTVİN,PRODUCT_A,10
11381,201905,ARTVİN,PRODUCT_B,47
11382,201905,ARTVİN,PRODUCT_C,109
11383,201905,ARTVİN,PRODUCT_V,0
11384,201905,ARTVİN,PRODUCT_X,32
11385,201905,AYDIN,PRODUCT_A,533
11386,201905,AYDIN,PRODUCT_B,2517
11387,201905,AYDIN,PRODUCT_C,429
11388,201905,AYDIN,PRODUCT_V,-20
11389,201905,AYDIN,PRODUCT_X,712
11390,201905,AĞRI,PRODUCT_A,7
11391,201905,AĞRI,PRODUCT_B,204
11392,201905,AĞRI,PRODUCT_C,509
11393,201905,AĞRI,PRODUCT_V,0
11394,201905,AĞRI,PRODUCT_X,222
11395,201905,BALIKESİR,PRODUCT_A,432
11396,201905,BALIKESİR,PRODUCT_B,3806
11397,201905,BALIKESİR,PRODUCT_C,629
11398,201905,BALIKESİR,PRODUCT_V,110
11399,201905,BALIKESİR,PRODUCT_X,480
11400,201905,BARTIN,PRODUCT_A,42
11401,201905,BARTIN,PRODUCT_B,267
11402,201905,BARTIN,PRODUCT_C,124
11403,201905,BARTIN,PRODUCT_V,0
11404,201905,BARTIN,PRODUCT_X,169
11405,201905,BATMAN,PRODUCT_A,65
11406,201905,BATMAN,PRODUCT_B,193
11407,201905,BATMAN,PRODUCT_C,232
11408,201905,BATMAN,PRODUCT_V,0
11409,201905,BATMAN,PRODUCT_X,43
11410,201905,BAYBURT,PRODUCT_A,14
11411,201905,BAYBURT,PRODUCT_B,39
11412,201905,BAYBURT,PRODUCT_C,88
11413,201905,BAYBURT,PRODUCT_V,0
11414,201905,BAYBURT,PRODUCT_X,7
11415,201905,BINGOL,PRODUCT_A,18
11416,201905,BINGOL,PRODUCT_B,58
11417,201905,BINGOL,PRODUCT_C,166
11418,201905,BINGOL,PRODUCT_V,0
11419,201905,BINGOL,PRODUCT_X,10
11420,201905,BITLIS,PRODUCT_A,6
11421,201905,BITLIS,PRODUCT_B,42
11422,201905,BITLIS,PRODUCT_C,90
11423,201905,BITLIS,PRODUCT_V,2
11424,201905,BITLIS,PRODUCT_X,158
11425,201905,BOLU,PRODUCT_A,117
11426,201905,BOLU,PRODUCT_B,427
11427,201905,BOLU,PRODUCT_C,248
11428,201905,BOLU,PRODUCT_V,2
11429,201905,BOLU,PRODUCT_X,195
11430,201905,BURDUR,PRODUCT_A,142
11431,201905,BURDUR,PRODUCT_B,280
11432,201905,BURDUR,PRODUCT_C,103
11433,201905,BURDUR,PRODUCT_V,0
11434,201905,BURDUR,PRODUCT_X,108
11435,201905,BURSA,PRODUCT_A,686
11436,201905,BURSA,PRODUCT_B,5515
11437,201905,BURSA,PRODUCT_C,1587
11438,201905,BURSA,PRODUCT_V,216
11439,201905,BURSA,PRODUCT_X,315
11440,201905,BİLECİK,PRODUCT_A,78
11441,201905,BİLECİK,PRODUCT_B,286
11442,201905,BİLECİK,PRODUCT_C,90
11443,201905,BİLECİK,PRODUCT_V,0
11444,201905,BİLECİK,PRODUCT_X,83
11445,201905,DENİZLİ,PRODUCT_A,288
11446,201905,DENİZLİ,PRODUCT_B,2177
11447,201905,DENİZLİ,PRODUCT_C,913
11448,201905,DENİZLİ,PRODUCT_V,-64
11449,201905,DENİZLİ,PRODUCT_X,431
11450,201905,DÜZCE,PRODUCT_A,64
11451,201905,DÜZCE,PRODUCT_B,203
11452,201905,DÜZCE,PRODUCT_C,191
11453,201905,DÜZCE,PRODUCT_V,3
11454,201905,DÜZCE,PRODUCT_X,93
11455,201905,DİYARBAKIR,PRODUCT_A,156
11456,201905,DİYARBAKIR,PRODUCT_B,545
11457,201905,DİYARBAKIR,PRODUCT_C,732
11458,201905,DİYARBAKIR,PRODUCT_V,4
11459,201905,DİYARBAKIR,PRODUCT_X,78
11460,201905,EDİRNE,PRODUCT_A,80
11461,201905,EDİRNE,PRODUCT_B,424
11462,201905,EDİRNE,PRODUCT_C,133
11463,201905,EDİRNE,PRODUCT_V,4
11464,201905,EDİRNE,PRODUCT_X,76
11465,201905,ELAZIĞ,PRODUCT_A,158
11466,201905,ELAZIĞ,PRODUCT_B,401
11467,201905,ELAZIĞ,PRODUCT_C,361
11468,201905,ELAZIĞ,PRODUCT_V,0
11469,201905,ELAZIĞ,PRODUCT_X,156
11470,201905,ERZURUM,PRODUCT_A,62
11471,201905,ERZURUM,PRODUCT_B,187
11472,201905,ERZURUM,PRODUCT_C,356
11473,201905,ERZURUM,PRODUCT_V,0
11474,201905,ERZURUM,PRODUCT_X,104
11475,201905,ERZİNCAN,PRODUCT_A,10
11476,201905,ERZİNCAN,PRODUCT_B,50
11477,201905,ERZİNCAN,PRODUCT_C,139
11478,201905,ERZİNCAN,PRODUCT_V,0
11479,201905,ERZİNCAN,PRODUCT_X,19
11480,201905,ESKİŞEHİR,PRODUCT_A,309
11481,201905,ESKİŞEHİR,PRODUCT_B,1703
11482,201905,ESKİŞEHİR,PRODUCT_C,449
11483,201905,ESKİŞEHİR,PRODUCT_V,15
11484,201905,ESKİŞEHİR,PRODUCT_X,307
11485,201905,GAZİANTEP,PRODUCT_A,386
11486,201905,GAZİANTEP,PRODUCT_B,1771
11487,201905,GAZİANTEP,PRODUCT_C,968
11488,201905,GAZİANTEP,PRODUCT_V,2
11489,201905,GAZİANTEP,PRODUCT_X,1031
11490,201905,GÜMÜŞHANE,PRODUCT_A,28
11491,201905,GÜMÜŞHANE,PRODUCT_B,10
11492,201905,GÜMÜŞHANE,PRODUCT_C,56
11493,201905,GÜMÜŞHANE,PRODUCT_V,0
11494,201905,GÜMÜŞHANE,PRODUCT_X,17
11495,201905,GİRESUN,PRODUCT_A,222
11496,201905,GİRESUN,PRODUCT_B,158
11497,201905,GİRESUN,PRODUCT_C,186
11498,201905,GİRESUN,PRODUCT_V,0
11499,201905,GİRESUN,PRODUCT_X,107
11500,201905,HAKKARİ,PRODUCT_A,0
11501,201905,HAKKARİ,PRODUCT_B,19
11502,201905,HAKKARİ,PRODUCT_C,126
11503,201905,HAKKARİ,PRODUCT_V,2
11504,201905,HAKKARİ,PRODUCT_X,16
11505,201905,HATAY,PRODUCT_A,337
11506,201905,HATAY,PRODUCT_B,1484
11507,201905,HATAY,PRODUCT_C,842
11508,201905,HATAY,PRODUCT_V,30
11509,201905,HATAY,PRODUCT_X,380
11510,201905,ISPARTA,PRODUCT_A,94
11511,201905,ISPARTA,PRODUCT_B,388
