geoName,grip,Period
Kahramanmaraş Province,0.7232704402515723,201903
Karabük,0.8176100628930817,201903
Karaman,1.6352201257861634,201903
Kars,1.540880503144654,201903
Kastamonu,0.40880503144654085,201903
Kayseri Province,0.7547169811320754,201903
Kilis,0.0,201903
Kocaeli,0.6289308176100629,201903
Konya,0.7861635220125786,201903
Kütahya,0.5031446540880503,201903
Kırklareli,0.44025157232704404,201903
Kırıkkale,1.3836477987421383,201903
Kırşehir,0.660377358490566,201903
Malatya,0.7547169811320754,201903
Manisa,0.5660377358490566,201903
Mardin,0.5974842767295597,201903
Mersin Province,0.8805031446540881,201903
Muğla Province,0.6289308176100629,201903
Muş,1.7610062893081762,201903
Nevşehir,0.5660377358490566,201903
Niğde,1.4779874213836477,201903
Ordu,1.2264150943396226,201903
Osmaniye,0.7232704402515723,201903
Rize,0.9748427672955975,201903
Sakarya,0.8176100628930817,201903
Samsun,0.7861635220125786,201903
Siirt Province,0.7547169811320754,201903
Sinop Province,1.8553459119496856,201903
Sivas,0.8176100628930817,201903
Tekirdağ,0.7861635220125786,201903
Tokat,1.3836477987421383,201903
Trabzon,0.4716981132075472,201903
Tunceli,3.144654088050314,201903
Uşak,1.2264150943396226,201903
Van,0.660377358490566,201903
Yalova Province,0.660377358490566,201903
Yozgat,1.2264150943396226,201903
Zonguldak,1.3522012578616351,201903
Çanakkale Province,0.6289308176100629,201903
Çankırı,0.9748427672955975,201903
Çorum Province,0.5345911949685535,201903
İstanbul,0.7547169811320754,201903
İzmir,0.8176100628930817,201903
Şanlıurfa Province,0.44025157232704404,201903
Şırnak,0.5974842767295597,201903
Adana,1.2110091743119267,201904
Adıyaman Province,0.6605504587155964,201904
Afyonkarahisar Province,1.3211009174311927,201904
Aksaray,1.5412844036697249,201904
Amasya Province,1.3211009174311927,201904
Ankara,1.1743119266055047,201904
Antalya,1.0275229357798166,201904
Ardahan Province,0.0,201904
Artvin,1.834862385321101,201904
Aydın Province,1.2477064220183487,201904
Ağrı,1.2844036697247707,201904
Balıkesir Province,0.9174311926605505,201904
Bartın Province,2.8623853211009176,201904
Batman,1.3577981651376148,201904
Bayburt,0.0,201904
Bilecik,1.614678899082569,201904
Bingöl Province,1.724770642201835,201904
Bitlis,1.5779816513761469,201904
Bolu,0.9908256880733946,201904
Burdur Province,1.3211009174311927,201904
Bursa,1.3577981651376148,201904
Denizli,0.9174311926605505,201904
Diyarbakır,0.9541284403669725,201904
Düzce Province,1.651376146788991,201904
Edirne,0.6972477064220184,201904
Elazığ,1.981651376146789,201904
Erzincan,1.871559633027523,201904
Erzurum,1.614678899082569,201904
Eskişehir Province,1.4678899082568808,201904
Gaziantep,0.9541284403669725,201904
Giresun,1.4311926605504588,201904
Gümüşhane,2.7155963302752295,201904
Hakkâri,2.165137614678899,201904
Hatay,1.2110091743119267,201904
Isparta Province,0.9908256880733946,201904
Iğdır,2.2752293577981653,201904
Kahramanmaraş Province,1.4678899082568808,201904
Karabük,0.8440366972477065,201904
Karaman,1.798165137614679,201904
Kars,1.5045871559633028,201904
Kastamonu,1.3577981651376148,201904
Kayseri Province,0.9541284403669725,201904
Kilis,0.0,201904
Kocaeli,0.8440366972477065,201904
Konya,1.1743119266055047,201904
Kütahya,1.798165137614679,201904
Kırklareli,1.2844036697247707,201904
Kırıkkale,1.5779816513761469,201904
Kırşehir,3.2660550458715596,201904
Malatya,1.1376146788990826,201904
Manisa,1.3944954128440368,201904
Mardin,1.5779816513761469,201904
Mersin Province,1.4678899082568808,201904
Muğla Province,1.614678899082569,201904
Muş,3.669724770642202,201904
Nevşehir,0.7706422018348624,201904
Niğde,1.614678899082569,201904
Ordu,1.2844036697247707,201904
Osmaniye,2.091743119266055,201904
Rize,1.1376146788990826,201904
Sakarya,1.5779816513761469,201904
Samsun,1.3211009174311927,201904
Siirt Province,1.5412844036697249,201904
Sinop Province,3.0091743119266057,201904
Sivas,1.0275229357798166,201904
Tekirdağ,1.1009174311926606,201904
Tokat,1.1743119266055047,201904
Trabzon,1.761467889908257,201904
Tunceli,0.0,201904
Uşak,2.3486238532110093,201904
Van,0.8440366972477065,201904
Yalova Province,1.1376146788990826,201904
Yozgat,2.7155963302752295,201904
Zonguldak,0.9908256880733946,201904
Çanakkale Province,1.2110091743119267,201904
Çankırı,0.0,201904
Çorum Province,1.2477064220183487,201904
İstanbul,1.1743119266055047,201904
İzmir,1.0642201834862386,201904
Şanlıurfa Province,1.2110091743119267,201904
Şırnak,1.1743119266055047,201904
Adana,1.2658227848101267,201905
Adıyaman Province,1.2151898734177216,201905
Afyonkarahisar Province,1.518987341772152,201905
Aksaray,1.3164556962025316,201905
Amasya Province,1.4683544303797469,201905
Ankara,1.8734177215189873,201905
Antalya,1.5696202531645569,201905
Ardahan Province,0.0,201905
Artvin,3.1392405063291138,201905
Aydın Province,1.7215189873417722,201905
Ağrı,2.1772151898734178,201905
Balıkesir Province,1.3164556962025316,201905
Bartın Province,4.860759493670886,201905
Batman,1.2151898734177216,201905
Bayburt,0.0,201905
Bilecik,2.430379746835443,201905
Bingöl Province,2.9873417721518987,201905
Bitlis,2.7848101265822787,201905
Bolu,2.1772151898734178,201905
Burdur Province,2.278481012658228,201905
Bursa,1.518987341772152,201905
Denizli,1.0126582278481013,201905
Diyarbakır,1.3670886075949367,201905
Düzce Province,0.0,201905
Edirne,2.6835443037974684,201905
Elazığ,2.9367088607594938,201905
Erzincan,0.0,201905
Erzurum,1.7215189873417722,201905
Eskişehir Province,1.2151898734177216,201905
Gaziantep,0.8607594936708861,201905
Giresun,1.2151898734177216,201905
Gümüşhane,4.556962025316456,201905
Hakkâri,0.0,201905
Hatay,1.7721518987341771,201905
Isparta Province,1.6708860759493671,201905
Iğdır,3.8987341772151898,201905
Kahramanmaraş Province,2.0253164556962027,201905
Karabük,4.2025316455696204,201905
Karaman,2.5316455696202533,201905
Kars,0.0,201905
Kastamonu,1.8227848101265822,201905
Kayseri Province,2.0253164556962027,201905
Kilis,4.10126582278481,201905
Kocaeli,1.3670886075949367,201905
Konya,1.9240506329113924,201905
Kütahya,1.9746835443037976,201905
Kırklareli,2.8354430379746836,201905
Kırıkkale,0.0,201905
Kırşehir,0.0,201905
Malatya,1.2151898734177216,201905
Manisa,1.1139240506329113,201905
Mardin,1.7721518987341771,201905
Mersin Province,1.0126582278481013,201905
Muğla Province,2.0759493670886076,201905
Muş,5.063291139240507,201905
Nevşehir,1.4177215189873418,201905
Niğde,2.2278481012658227,201905
Ordu,1.2658227848101267,201905
Osmaniye,1.620253164556962,201905
Rize,1.7721518987341771,201905
Sakarya,1.1139240506329113,201905
Samsun,0.9620253164556962,201905
Siirt Province,0.0,201905
Sinop Province,3.848101265822785,201905
Sivas,2.0759493670886076,201905
Tekirdağ,1.8734177215189873,201905
Tokat,1.9746835443037976,201905
Trabzon,2.430379746835443,201905
Tunceli,0.0,201905
Uşak,1.518987341772152,201905
Van,2.329113924050633,201905
Yalova Province,3.8987341772151898,201905
Yozgat,1.5696202531645569,201905
Zonguldak,1.7721518987341771,201905
Çanakkale Province,1.3670886075949367,201905
Çankırı,3.189873417721519,201905
Çorum Province,1.0632911392405062,201905
İstanbul,1.620253164556962,201905
İzmir,1.4683544303797469,201905
Şanlıurfa Province,0.7088607594936709,201905
Şırnak,1.9746835443037976,201905
Adana,1.1594202898550725,201906
Adıyaman Province,0.0,201906
Afyonkarahisar Province,2.101449275362319,201906
Aksaray,1.2318840579710144,201906
Amasya Province,0.0,201906
Ankara,1.0144927536231882,201906
Antalya,0.7971014492753623,201906
Ardahan Province,0.0,201906
Artvin,3.115942028985507,201906
Aydın Province,0.6521739130434783,201906
Ağrı,2.0289855072463765,201906
Balıkesir Province,1.2318840579710144,201906
Bartın Province,0.0,201906
Batman,1.6666666666666665,201906
Bayburt,7.246376811594202,201906
Bilecik,1.7391304347826086,201906
Bingöl Province,3.043478260869565,201906
Bitlis,2.681159420289855,201906
Bolu,2.463768115942029,201906
Burdur Province,2.0289855072463765,201906
Bursa,0.6521739130434783,201906
Denizli,1.2318840579710144,201906
Diyarbakır,0.6521739130434783,201906
Düzce Province,1.0144927536231882,201906
Edirne,1.6666666666666665,201906
Elazığ,3.115942028985507,201906
Erzincan,2.101449275362319,201906
Erzurum,1.8115942028985506,201906
Eskişehir Province,1.1594202898550725,201906
Gaziantep,0.5072463768115941,201906
Giresun,1.0869565217391304,201906
Gümüşhane,0.0,201906
Hakkâri,0.0,201906
Hatay,0.8695652173913043,201906
Isparta Province,0.7971014492753623,201906
Iğdır,0.0,201906
Kahramanmaraş Province,1.5217391304347825,201906
Karabük,2.826086956521739,201906
Karaman,1.8115942028985506,201906
Kars,2.391304347826087,201906
Kastamonu,1.3043478260869565,201906
Kayseri Province,1.0144927536231882,201906
Kilis,4.057971014492753,201906
Kocaeli,0.6521739130434783,201906
Konya,1.9565217391304346,201906
Kütahya,1.6666666666666665,201906
Kırklareli,1.5217391304347825,201906
Kırıkkale,1.4492753623188406,201906
Kırşehir,2.0289855072463765,201906
Malatya,0.7971014492753623,201906
Manisa,0.5072463768115941,201906
Mardin,0.9420289855072463,201906
Mersin Province,0.7971014492753623,201906
Muğla Province,0.7246376811594203,201906
Muş,0.0,201906
Nevşehir,0.0,201906
Niğde,1.5942028985507246,201906
Ordu,1.7391304347826086,201906
Osmaniye,1.0869565217391304,201906
Rize,2.391304347826087,201906
Sakarya,1.2318840579710144,201906
Samsun,1.1594202898550725,201906
Siirt Province,0.0,201906
Sinop Province,0.0,201906
Sivas,0.7246376811594203,201906
Tekirdağ,0.7246376811594203,201906
Tokat,1.3768115942028984,201906
Trabzon,0.5797101449275363,201906
Tunceli,0.0,201906
Uşak,0.0,201906
Van,0.7971014492753623,201906
Yalova Province,2.1739130434782608,201906
Yozgat,5.507246376811594,201906
Zonguldak,1.7391304347826086,201906
Çanakkale Province,1.4492753623188406,201906
Çankırı,0.0,201906
Çorum Province,0.9420289855072463,201906
İstanbul,1.0144927536231882,201906
İzmir,0.9420289855072463,201906
Şanlıurfa Province,0.5072463768115941,201906
Şırnak,0.0,201906
Adana,0.6027397260273972,201907
Adıyaman Province,0.0,201907
Afyonkarahisar Province,0.9315068493150684,201907
Aksaray,1.2602739726027397,201907
Amasya Province,0.9315068493150684,201907
Ankara,0.7671232876712328,201907
Antalya,0.6575342465753424,201907
Ardahan Province,5.47945205479452,201907
Artvin,0.0,201907
Aydın Province,0.3287671232876712,201907
Ağrı,1.643835616438356,201907
Balıkesir Province,0.6027397260273972,201907
Bartın Province,3.287671232876712,201907
Batman,0.7671232876712328,201907
Bayburt,4.5479452054794525,201907
Bilecik,1.2054794520547945,201907
Bingöl Province,2.2465753424657535,201907
Bitlis,1.917808219178082,201907
Bolu,0.821917808219178,201907
Burdur Province,1.4794520547945205,201907
Bursa,0.6575342465753424,201907
Denizli,1.1506849315068493,201907
Diyarbakır,0.3835616438356164,201907
Düzce Province,0.7123287671232876,201907
Edirne,0.9315068493150684,201907
Elazığ,0.6027397260273972,201907
Erzincan,1.4246575342465753,201907
Erzurum,0.6575342465753424,201907
Eskişehir Province,0.4931506849315068,201907
Gaziantep,0.2191780821917808,201907
Giresun,1.1506849315068493,201907
Gümüşhane,3.3972602739726026,201907
Hakkâri,2.7945205479452055,201907
Hatay,0.7123287671232876,201907
Isparta Province,0.7671232876712328,201907
Iğdır,2.7945205479452055,201907
Kahramanmaraş Province,0.547945205479452,201907
Karabük,0.9863013698630136,201907
Karaman,1.2054794520547945,201907
Kars,3.8904109589041096,201907
Kastamonu,1.2054794520547945,201907
Kayseri Province,0.821917808219178,201907
Kilis,0.0,201907
Kocaeli,0.7671232876712328,201907
Konya,0.7123287671232876,201907
Kütahya,2.2465753424657535,201907
Kırklareli,1.7534246575342465,201907
Kırıkkale,0.0,201907
Kırşehir,1.4246575342465753,201907
Malatya,0.4931506849315068,201907
Manisa,0.4383561643835616,201907
Mardin,1.3150684931506849,201907
Mersin Province,0.6575342465753424,201907
Muğla Province,0.547945205479452,201907
Muş,0.0,201907
Nevşehir,0.821917808219178,201907
Niğde,1.643835616438356,201907
Ordu,1.0410958904109588,201907
Osmaniye,1.1506849315068493,201907
Rize,0.821917808219178,201907
Sakarya,0.9315068493150684,201907
Samsun,0.6575342465753424,201907
Siirt Province,0.0,201907
Sinop Province,0.0,201907
Sivas,0.9863013698630136,201907
Tekirdağ,0.547945205479452,201907
Tokat,0.0,201907
Trabzon,0.3835616438356164,201907
Tunceli,0.0,201907
Uşak,1.0410958904109588,201907
Van,0.9315068493150684,201907
Yalova Province,0.7123287671232876,201907
Yozgat,1.4794520547945205,201907
Zonguldak,1.1506849315068493,201907
Çanakkale Province,0.821917808219178,201907
Çankırı,0.0,201907
Çorum Province,0.6575342465753424,201907
İstanbul,0.7123287671232876,201907
İzmir,0.7123287671232876,201907
Şanlıurfa Province,0.4931506849315068,201907
Şırnak,0.0,201907
Adana,0.8,201908
Adıyaman Province,0.0,201908
Afyonkarahisar Province,1.3647058823529412,201908
Aksaray,1.3647058823529412,201908
Amasya Province,0.8941176470588236,201908
Ankara,0.9411764705882353,201908
Antalya,0.9411764705882353,201908
Ardahan Province,0.0,201908
Artvin,1.9764705882352942,201908
Aydın Province,0.5176470588235295,201908
Ağrı,1.6,201908
Balıkesir Province,0.6588235294117647,201908
Bartın Province,2.211764705882353,201908
Batman,1.035294117647059,201908
Bayburt,4.705882352941177,201908
Bilecik,1.8352941176470587,201908
Bingöl Province,2.2588235294117647,201908
Bitlis,0.0,201908
Bolu,0.8,201908
Burdur Province,2.164705882352941,201908
Bursa,0.9411764705882353,201908
Denizli,0.9411764705882353,201908
Diyarbakır,0.611764705882353,201908
Düzce Province,1.1764705882352942,201908
Edirne,1.3176470588235294,201908
Elazığ,1.1294117647058823,201908
Erzincan,1.411764705882353,201908
Erzurum,0.9882352941176471,201908
Eskişehir Province,0.8470588235294118,201908
Gaziantep,0.8,201908
Giresun,1.411764705882353,201908
Gümüşhane,0.0,201908
Hakkâri,0.0,201908
Hatay,0.9411764705882353,201908
Isparta Province,1.4588235294117646,201908
Iğdır,2.8705882352941177,201908
Kahramanmaraş Province,0.6588235294117647,201908
Karabük,0.9882352941176471,201908
Karaman,1.1764705882352942,201908
Kars,2.070588235294118,201908
Kastamonu,2.211764705882353,201908
Kayseri Province,0.8941176470588236,201908
Kilis,0.0,201908
Kocaeli,0.9411764705882353,201908
Konya,0.9882352941176471,201908
Kütahya,1.7882352941176471,201908
Kırklareli,0.7058823529411765,201908
Kırıkkale,0.0,201908
Kırşehir,1.3176470588235294,201908
Malatya,1.4588235294117646,201908
Manisa,0.9882352941176471,201908
Mardin,0.9882352941176471,201908
Mersin Province,0.9882352941176471,201908
Muğla Province,0.47058823529411764,201908
Muş,0.0,201908
Nevşehir,1.035294117647059,201908
Niğde,1.7411764705882353,201908
Ordu,1.8823529411764706,201908
Osmaniye,0.7529411764705882,201908
Rize,1.8823529411764706,201908
Sakarya,1.2705882352941176,201908
Samsun,1.0823529411764705,201908
Siirt Province,0.0,201908
Sinop Province,2.776470588235294,201908
Sivas,1.0823529411764705,201908
Tekirdağ,0.8,201908
Tokat,2.4,201908
Trabzon,1.1764705882352942,201908
Tunceli,0.0,201908
Uşak,1.1764705882352942,201908
Van,1.1294117647058823,201908
Yalova Province,1.0823529411764705,201908
Yozgat,1.1764705882352942,201908
Zonguldak,1.2705882352941176,201908
Çanakkale Province,0.6588235294117647,201908
Çankırı,1.8823529411764706,201908
Çorum Province,1.8823529411764706,201908
İstanbul,1.035294117647059,201908
İzmir,0.8470588235294118,201908
Şanlıurfa Province,0.7058823529411765,201908
Şırnak,1.411764705882353,201908
Adana,0.8793969849246231,201909
Adıyaman Province,0.7286432160804021,201909
Afyonkarahisar Province,0.9798994974874372,201909
Aksaray,0.6532663316582915,201909
Amasya Province,0.577889447236181,201909
Ankara,0.8793969849246231,201909
Antalya,0.678391959798995,201909
Ardahan Province,0.0,201909
Artvin,1.6080402010050252,201909
Aydın Province,0.7286432160804021,201909
Ağrı,1.5326633165829147,201909
Balıkesir Province,1.105527638190955,201909
Bartın Province,0.7537688442211056,201909
Batman,0.8793969849246231,201909
Bayburt,0.0,201909
Bilecik,0.9296482412060302,201909
Bingöl Province,0.9798994974874372,201909
Bitlis,1.306532663316583,201909
Bolu,1.7587939698492463,201909
Burdur Province,1.6582914572864322,201909
Bursa,0.9296482412060302,201909
Denizli,0.7788944723618091,201909
Diyarbakır,0.6532663316582915,201909
Düzce Province,0.5276381909547739,201909
Edirne,0.7286432160804021,201909
Elazığ,1.1809045226130654,201909
Erzincan,1.6834170854271358,201909
Erzurum,1.105527638190955,201909
Eskişehir Province,1.3316582914572865,201909
Gaziantep,0.7537688442211056,201909
Giresun,1.5577889447236182,201909
Gümüşhane,1.4572864321608041,201909
Hakkâri,1.7336683417085428,201909
Hatay,0.8040201005025126,201909
Isparta Province,0.9296482412060302,201909
Iğdır,1.7587939698492463,201909
Kahramanmaraş Province,1.2311557788944725,201909
Karabük,0.7537688442211056,201909
Karaman,0.7537688442211056,201909
Kars,0.8542713567839196,201909
Kastamonu,0.8291457286432161,201909
Kayseri Province,0.8793969849246231,201909
Kilis,2.512562814070352,201909
Kocaeli,1.0050251256281408,201909
Konya,0.8542713567839196,201909
Kütahya,1.105527638190955,201909
Kırklareli,1.306532663316583,201909
Kırıkkale,1.0301507537688444,201909
Kırşehir,1.105527638190955,201909
Malatya,0.8040201005025126,201909
Manisa,0.8291457286432161,201909
Mardin,1.0552763819095479,201909
Mersin Province,0.9296482412060302,201909
Muğla Province,0.8542713567839196,201909
Muş,1.5075376884422111,201909
Nevşehir,0.5276381909547739,201909
Niğde,1.1809045226130654,201909
Ordu,0.577889447236181,201909
Osmaniye,0.7035175879396985,201909
Rize,0.7537688442211056,201909
Sakarya,1.206030150753769,201909
Samsun,0.7286432160804021,201909
Siirt Province,1.6582914572864322,201909
Sinop Province,1.5326633165829147,201909
Sivas,1.4572864321608041,201909
Tekirdağ,1.1306532663316584,201909
Tokat,0.9045226130653267,201909
Trabzon,0.5276381909547739,201909
Tunceli,1.8090452261306533,201909
Uşak,0.8793969849246231,201909
Van,1.407035175879397,201909
Yalova Province,1.155778894472362,201909
Yozgat,0.678391959798995,201909
Zonguldak,0.5276381909547739,201909
Çanakkale Province,0.7286432160804021,201909
Çankırı,1.256281407035176,201909
Çorum Province,0.9296482412060302,201909
İstanbul,0.8040201005025126,201909
İzmir,0.8040201005025126,201909
Şanlıurfa Province,0.5527638190954774,201909
Şırnak,1.5075376884422111,201909
Adana,0.624390243902439,201910
Adıyaman Province,0.17560975609756097,201910
Afyonkarahisar Province,1.0146341463414634,201910
Aksaray,0.5853658536585366,201910
Amasya Province,0.5658536585365853,201910
Ankara,0.7609756097560976,201910
Antalya,0.4878048780487805,201910
Ardahan Province,0.0,201910
Artvin,0.4682926829268293,201910
Aydın Province,0.35121951219512193,201910
Ağrı,0.8390243902439024,201910
Balıkesir Province,0.6439024390243903,201910
Bartın Province,0.7219512195121951,201910
Batman,0.9170731707317074,201910
Bayburt,1.4048780487804877,201910
Bilecik,0.5463414634146342,201910
Bingöl Province,1.170731707317073,201910
Bitlis,1.0731707317073171,201910
Bolu,0.6634146341463415,201910
Burdur Province,0.9560975609756097,201910
Bursa,0.624390243902439,201910
Denizli,0.7414634146341463,201910
Diyarbakır,0.4292682926829268,201910
Düzce Province,0.4097560975609756,201910
Edirne,1.0146341463414634,201910
Elazığ,1.170731707317073,201910
Erzincan,0.6439024390243903,201910
Erzurum,0.4878048780487805,201910
Eskişehir Province,0.624390243902439,201910
Gaziantep,0.44878048780487806,201910
Giresun,0.6439024390243903,201910
Gümüşhane,1.3463414634146342,201910
Hakkâri,0.8195121951219512,201910
Hatay,0.7219512195121951,201910
Isparta Province,0.8,201910
Iğdır,0.9170731707317074,201910
Kahramanmaraş Province,0.5853658536585366,201910
Karabük,1.3853658536585365,201910
Karaman,0.8585365853658536,201910
Kars,1.2292682926829268,201910
Kastamonu,0.5073170731707317,201910
Kayseri Province,0.4878048780487805,201910
Kilis,0.6048780487804878,201910
Kocaeli,0.5853658536585366,201910
Konya,0.6439024390243903,201910
Kütahya,0.8,201910
Kırklareli,0.5658536585365853,201910
Kırıkkale,0.7414634146341463,201910
Kırşehir,0.6634146341463415,201910
Malatya,0.6439024390243903,201910
Manisa,0.5853658536585366,201910
Mardin,0.6048780487804878,201910
Mersin Province,0.6439024390243903,201910
Muğla Province,0.4292682926829268,201910
Muş,1.951219512195122,201910
Nevşehir,0.4878048780487805,201910
Niğde,0.624390243902439,201910
Ordu,0.8195121951219512,201910
Osmaniye,0.37073170731707317,201910
Rize,0.5853658536585366,201910
Sakarya,0.624390243902439,201910
Samsun,0.526829268292683,201910
Siirt Province,1.2097560975609756,201910
Sinop Province,1.3463414634146342,201910
Sivas,0.526829268292683,201910
Tekirdağ,0.7609756097560976,201910
Tokat,1.0926829268292684,201910
Trabzon,0.5463414634146342,201910
Tunceli,0.0,201910
Uşak,0.44878048780487806,201910
Van,0.33170731707317075,201910
Yalova Province,0.5463414634146342,201910
Yozgat,0.8195121951219512,201910
Zonguldak,0.624390243902439,201910
Çanakkale Province,0.4682926829268293,201910
Çankırı,0.4682926829268293,201910
Çorum Province,0.8975609756097561,201910
İstanbul,0.5853658536585366,201910
İzmir,0.6829268292682927,201910
Şanlıurfa Province,0.5073170731707317,201910
Şırnak,0.8975609756097561,201910
Adana,1.1604938271604939,201911
Adıyaman Province,1.5061728395061729,201911
Afyonkarahisar Province,0.5679012345679012,201911
Aksaray,0.5679012345679012,201911
Amasya Province,0.9876543209876543,201911
Ankara,1.0123456790123457,201911
Antalya,1.2098765432098766,201911
Ardahan Province,0.0,201911
Artvin,0.8641975308641975,201911
Aydın Province,0.9876543209876543,201911
Ağrı,0.6172839506172839,201911
Balıkesir Province,0.9876543209876543,201911
Bartın Province,0.9382716049382716,201911
Batman,1.1604938271604939,201911
Bayburt,0.0,201911
Bilecik,0.5185185185185185,201911
Bingöl Province,2.246913580246914,201911
Bitlis,0.7901234567901234,201911
Bolu,1.0864197530864197,201911
Burdur Province,0.5925925925925926,201911
Bursa,1.1604938271604939,201911
Denizli,0.9135802469135802,201911
Diyarbakır,0.8148148148148148,201911
Düzce Province,1.2592592592592593,201911
Edirne,1.1604938271604939,201911
Elazığ,0.7654320987654321,201911
Erzincan,2.4691358024691357,201911
Erzurum,1.0123456790123457,201911
Eskişehir Province,0.9382716049382716,201911
Gaziantep,0.9135802469135802,201911
Giresun,0.7160493827160493,201911
Gümüşhane,0.0,201911
Hakkâri,1.037037037037037,201911
Hatay,1.1604938271604939,201911
Isparta Province,1.5802469135802468,201911
Iğdır,2.246913580246914,201911
Kahramanmaraş Province,0.8888888888888888,201911
Karabük,1.2345679012345678,201911
Karaman,1.037037037037037,201911
Kars,0.7407407407407407,201911
Kastamonu,1.4320987654320987,201911
Kayseri Province,1.2345679012345678,201911
Kilis,2.3703703703703702,201911
Kocaeli,0.8641975308641975,201911
Konya,1.2592592592592593,201911
Kütahya,0.9876543209876543,201911
Kırklareli,0.6172839506172839,201911
Kırıkkale,0.4444444444444444,201911
Kırşehir,1.4814814814814814,201911
Malatya,0.8148148148148148,201911
Manisa,1.2098765432098766,201911
Mardin,1.4567901234567902,201911
Mersin Province,0.9382716049382716,201911
Muğla Province,0.9382716049382716,201911
Muş,0.8888888888888888,201911
Nevşehir,1.1604938271604939,201911
Niğde,0.4691358024691358,201911
Ordu,1.1358024691358024,201911
Osmaniye,0.9629629629629629,201911
Rize,0.9629629629629629,201911
Sakarya,0.9135802469135802,201911
Samsun,1.2839506172839505,201911
Siirt Province,1.0123456790123457,201911
Sinop Province,1.2345679012345678,201911
Sivas,0.5185185185185185,201911
Tekirdağ,1.1851851851851851,201911
Tokat,0.9876543209876543,201911
Trabzon,0.4691358024691358,201911
Tunceli,2.049382716049383,201911
Uşak,1.2098765432098766,201911
Van,0.5679012345679012,201911
Yalova Province,0.8395061728395061,201911
Yozgat,0.8888888888888888,201911
Zonguldak,0.9876543209876543,201911
Çanakkale Province,1.2839506172839505,201911
Çankırı,1.4567901234567902,201911
Çorum Province,1.4567901234567902,201911
İstanbul,0.8641975308641975,201911
İzmir,0.9382716049382716,201911
Şanlıurfa Province,1.1604938271604939,201911
Şırnak,0.7654320987654321,201911
Adana,0.6751054852320675,201912
Adıyaman Province,0.8016877637130801,201912
Afyonkarahisar Province,0.7172995780590717,201912
Aksaray,0.44303797468354433,201912
Amasya Province,0.5063291139240507,201912
Ankara,0.759493670886076,201912
Antalya,0.759493670886076,201912
Ardahan Province,1.3924050632911393,201912
Artvin,0.7172995780590717,201912
Aydın Province,0.6540084388185654,201912
Ağrı,1.118143459915612,201912
Balıkesir Province,0.8649789029535865,201912
Bartın Province,1.2658227848101267,201912
Batman,0.6751054852320675,201912
Bayburt,1.0548523206751055,201912
Bilecik,0.7172995780590717,201912
Bingöl Province,0.5063291139240507,201912
Bitlis,0.9704641350210971,201912
Bolu,0.8649789029535865,201912
Burdur Province,0.5485232067510548,201912
Bursa,0.6329113924050633,201912
Denizli,0.949367088607595,201912
Diyarbakır,0.6329113924050633,201912
Düzce Province,0.6962025316455697,201912
Edirne,0.7172995780590717,201912
Elazığ,0.8860759493670887,201912
Erzincan,1.0970464135021096,201912
Erzurum,0.7383966244725738,201912
Eskişehir Province,0.5485232067510548,201912
Gaziantep,0.6118143459915611,201912
Giresun,0.44303797468354433,201912
Gümüşhane,2.109704641350211,201912
Hakkâri,0.9282700421940928,201912
Hatay,0.6118143459915611,201912
Isparta Province,0.8438818565400844,201912
Iğdır,0.9915611814345991,201912
Kahramanmaraş Province,0.7383966244725738,201912
Karabük,0.6540084388185654,201912
Karaman,0.8016877637130801,201912
Kars,0.4641350210970464,201912
Kastamonu,1.160337552742616,201912
Kayseri Province,0.6329113924050633,201912
Kilis,0.6962025316455697,201912
Kocaeli,0.7805907172995781,201912
Konya,0.759493670886076,201912
Kütahya,0.949367088607595,201912
Kırklareli,0.5063291139240507,201912
Kırıkkale,0.7172995780590717,201912
Kırşehir,1.8565400843881856,201912
Malatya,0.8649789029535865,201912
Manisa,0.5063291139240507,201912
Mardin,0.9071729957805907,201912
Mersin Province,0.6962025316455697,201912
Muğla Province,0.5274261603375527,201912
Muş,0.8016877637130801,201912
Nevşehir,0.6118143459915611,201912
Niğde,0.5485232067510548,201912
Ordu,0.7383966244725738,201912
Osmaniye,0.4219409282700422,201912
Rize,0.4008438818565401,201912
Sakarya,0.6540084388185654,201912
Samsun,0.5907172995780591,201912
Siirt Province,1.350210970464135,201912
Sinop Province,1.0759493670886076,201912
Sivas,0.48523206751054854,201912
Tekirdağ,0.7383966244725738,201912
Tokat,0.6962025316455697,201912
Trabzon,0.6540084388185654,201912
Tunceli,1.2236286919831223,201912
Uşak,0.6540084388185654,201912
Van,0.8227848101265823,201912
Yalova Province,0.7383966244725738,201912
Yozgat,0.5274261603375527,201912
Zonguldak,0.5485232067510548,201912
Çanakkale Province,0.7805907172995781,201912
Çankırı,1.3291139240506329,201912
Çorum Province,1.0548523206751055,201912
İstanbul,0.6540084388185654,201912
İzmir,0.6962025316455697,201912
Şanlıurfa Province,0.5063291139240507,201912
Şırnak,1.350210970464135,201912
Adana,0.5909090909090909,202001
Adıyaman Province,0.24242424242424243,202001
Afyonkarahisar Province,0.4090909090909091,202001
Aksaray,0.7272727272727273,202001
Amasya Province,0.5606060606060606,202001
Ankara,0.5,202001
Antalya,0.6363636363636364,202001
Ardahan Province,0.9393939393939394,202001
Artvin,0.9090909090909091,202001
Aydın Province,0.7424242424242424,202001
Ağrı,0.5606060606060606,202001
Balıkesir Province,0.8181818181818182,202001
Bartın Province,0.45454545454545453,202001
