,Location,Date,polarity
1174,"Çankırı,Turkey",2020-03-31 23:55:11+00:00,-1.0
1175,"Çankırı,Turkey",2020-03-31 23:55:27+00:00,-1.0
1176,"Çankırı,Turkey",2020-03-31 23:56:21+00:00,-1.0
1177,"Çankırı,Turkey",2020-03-31 23:56:22+00:00,-4.0
1178,"Çankırı,Turkey",2020-03-31 23:56:23+00:00,1.0
1179,"Çankırı,Turkey",2020-03-31 23:56:39+00:00,-1.0
1180,"Çankırı,Turkey",2020-03-31 23:56:59+00:00,-1.0
1181,"Çankırı,Turkey",2020-03-31 23:57:10+00:00,1.5
1182,"Çankırı,Turkey",2020-03-31 23:57:42+00:00,0.0
1183,"Çankırı,Turkey",2020-03-31 23:57:45+00:00,-1.0
1184,"Çankırı,Turkey",2020-03-31 23:58:06+00:00,-3.0
1185,"Çankırı,Turkey",2020-03-31 23:58:22+00:00,-1.0
1186,"Çankırı,Turkey",2020-03-31 23:58:36+00:00,0.0
1187,"Çankırı,Turkey",2020-03-31 23:58:48+00:00,1.0
1188,"Çankırı,Turkey",2020-03-31 23:59:09+00:00,-2.0
1189,"Çankırı,Turkey",2020-03-31 23:59:46+00:00,0.0
1190,"Çorum,Turkey",2020-03-31 23:47:08+00:00,1.0
1191,"Çorum,Turkey",2020-03-31 23:47:21+00:00,-1.0
1192,"Çorum,Turkey",2020-03-31 23:47:41+00:00,-1.0
1193,"Çorum,Turkey",2020-03-31 23:47:50+00:00,-3.0
1194,"Çorum,Turkey",2020-03-31 23:48:20+00:00,-1.0
1195,"Çorum,Turkey",2020-03-31 23:48:32+00:00,1.0
1196,"Çorum,Turkey",2020-03-31 23:48:47+00:00,-1.0
1197,"Çorum,Turkey",2020-03-31 23:49:12+00:00,-1.0
1198,"Çorum,Turkey",2020-03-31 23:49:21+00:00,0.0
1199,"Çorum,Turkey",2020-03-31 23:49:23+00:00,1.0
1200,"Çorum,Turkey",2020-03-31 23:50:11+00:00,-1.0
1201,"Çorum,Turkey",2020-03-31 23:50:12+00:00,2.0
1202,"Çorum,Turkey",2020-03-31 23:50:33+00:00,1.0
1203,"Çorum,Turkey",2020-03-31 23:51:17+00:00,1.0
1204,"Çorum,Turkey",2020-03-31 23:51:21+00:00,-1.0
1205,"Çorum,Turkey",2020-03-31 23:51:38+00:00,-1.0
1206,"Çorum,Turkey",2020-03-31 23:52:01+00:00,-1.5
1207,"Çorum,Turkey",2020-03-31 23:52:08+00:00,-1.0
1208,"Çorum,Turkey",2020-03-31 23:53:13+00:00,-1.0
1209,"Çorum,Turkey",2020-03-31 23:53:21+00:00,-1.0
1210,"Çorum,Turkey",2020-03-31 23:53:36+00:00,0.0
1211,"Çorum,Turkey",2020-03-31 23:53:55+00:00,0.0
1212,"Çorum,Turkey",2020-03-31 23:53:58+00:00,1.0
1213,"Çorum,Turkey",2020-03-31 23:54:26+00:00,1.0
1214,"Çorum,Turkey",2020-03-31 23:54:30+00:00,1.0
1215,"Çorum,Turkey",2020-03-31 23:54:54+00:00,1.0
1216,"Çorum,Turkey",2020-03-31 23:55:11+00:00,-1.0
1217,"Çorum,Turkey",2020-03-31 23:55:27+00:00,-1.0
1218,"Çorum,Turkey",2020-03-31 23:56:21+00:00,-1.0
1219,"Çorum,Turkey",2020-03-31 23:56:22+00:00,-4.0
1220,"Çorum,Turkey",2020-03-31 23:56:23+00:00,1.0
1221,"Çorum,Turkey",2020-03-31 23:56:39+00:00,-1.0
1222,"Çorum,Turkey",2020-03-31 23:56:59+00:00,-1.0
1223,"Çorum,Turkey",2020-03-31 23:57:10+00:00,1.5
1224,"Çorum,Turkey",2020-03-31 23:57:42+00:00,0.0
1225,"Çorum,Turkey",2020-03-31 23:57:45+00:00,-1.0
1226,"Çorum,Turkey",2020-03-31 23:58:06+00:00,-3.0
1227,"Çorum,Turkey",2020-03-31 23:58:22+00:00,-1.0
1228,"Çorum,Turkey",2020-03-31 23:58:36+00:00,0.0
1229,"Çorum,Turkey",2020-03-31 23:58:48+00:00,1.0
1230,"Çorum,Turkey",2020-03-31 23:59:09+00:00,-2.0
1231,"Çorum,Turkey",2020-03-31 23:59:46+00:00,0.0
1232,"İstanbul,Turkey",2020-03-12 10:03:41+00:00,-2.0
1233,"İstanbul,Turkey",2020-03-12 12:06:00+00:00,3.0
1234,"İstanbul,Turkey",2020-03-12 14:39:20+00:00,1.0
1235,"İstanbul,Turkey",2020-03-12 17:41:15+00:00,0.0
1236,"İstanbul,Turkey",2020-03-12 19:05:36+00:00,-1.0
1237,"İstanbul,Turkey",2020-03-13 05:12:07+00:00,2.0
1238,"İstanbul,Turkey",2020-03-13 10:15:00+00:00,2.0
1239,"İstanbul,Turkey",2020-03-13 12:45:02+00:00,2.0
1240,"İstanbul,Turkey",2020-03-13 16:57:55+00:00,2.0
1241,"İstanbul,Turkey",2020-03-13 18:39:09+00:00,2.0
1242,"İstanbul,Turkey",2020-03-13 19:06:54+00:00,-1.0
1243,"İstanbul,Turkey",2020-03-14 15:34:13+00:00,2.0
1244,"İstanbul,Turkey",2020-03-15 09:36:43+00:00,-2.0
1245,"İstanbul,Turkey",2020-03-15 13:37:07+00:00,-1.0
1246,"İstanbul,Turkey",2020-03-15 17:39:49+00:00,1.0
1247,"İstanbul,Turkey",2020-03-16 10:32:00+00:00,0.0
1248,"İstanbul,Turkey",2020-03-16 13:14:50+00:00,-2.0
1249,"İstanbul,Turkey",2020-03-16 20:58:10+00:00,1.0
1250,"İstanbul,Turkey",2020-03-16 21:01:52+00:00,-2.0
1251,"İstanbul,Turkey",2020-03-17 01:25:55+00:00,1.0
1252,"İstanbul,Turkey",2020-03-17 12:35:07+00:00,1.0
1253,"İstanbul,Turkey",2020-03-17 19:50:22+00:00,-2.0
1254,"İstanbul,Turkey",2020-03-17 23:27:44+00:00,0.0
1255,"İstanbul,Turkey",2020-03-18 04:12:13+00:00,-3.0
1256,"İstanbul,Turkey",2020-03-18 09:26:32+00:00,2.0
1257,"İstanbul,Turkey",2020-03-18 16:00:55+00:00,0.0
1258,"İstanbul,Turkey",2020-03-18 16:54:13+00:00,1.0
1259,"İstanbul,Turkey",2020-03-18 17:41:26+00:00,1.0
1260,"İstanbul,Turkey",2020-03-19 13:51:41+00:00,2.0
1261,"İstanbul,Turkey",2020-03-19 21:26:46+00:00,-2.0
1262,"İstanbul,Turkey",2020-03-20 11:05:12+00:00,3.0
1263,"İstanbul,Turkey",2020-03-20 13:29:02+00:00,-1.0
1264,"İstanbul,Turkey",2020-03-20 19:03:00+00:00,-1.0
1265,"İstanbul,Turkey",2020-03-20 21:21:15+00:00,3.0
1266,"İstanbul,Turkey",2020-03-22 01:07:56+00:00,-5.0
1267,"İstanbul,Turkey",2020-03-22 01:16:20+00:00,-1.0
1268,"İstanbul,Turkey",2020-03-22 09:59:42+00:00,2.0
1269,"İstanbul,Turkey",2020-03-22 11:25:57+00:00,2.0
1270,"İstanbul,Turkey",2020-03-22 18:27:40+00:00,1.0
1271,"İstanbul,Turkey",2020-03-22 20:52:48+00:00,-2.0
1272,"İstanbul,Turkey",2020-03-22 22:18:41+00:00,1.0
1273,"İstanbul,Turkey",2020-03-23 06:43:35+00:00,-1.0
1274,"İstanbul,Turkey",2020-03-24 06:29:21+00:00,-3.0
1275,"İstanbul,Turkey",2020-03-24 08:07:26+00:00,0.0
1276,"İstanbul,Turkey",2020-03-24 18:19:51+00:00,1.0
1277,"İstanbul,Turkey",2020-03-24 18:42:24+00:00,-1.0
1278,"İstanbul,Turkey",2020-03-25 08:28:23+00:00,-1.0
1279,"İstanbul,Turkey",2020-03-25 09:38:45+00:00,-2.0
1280,"İstanbul,Turkey",2020-03-25 14:39:57+00:00,1.0
1281,"İstanbul,Turkey",2020-03-25 20:25:15+00:00,1.0
1282,"İstanbul,Turkey",2020-03-26 08:39:42+00:00,-3.0
1283,"İstanbul,Turkey",2020-03-26 12:47:24+00:00,3.0
1284,"İstanbul,Turkey",2020-03-26 13:52:31+00:00,3.0
1285,"İstanbul,Turkey",2020-03-26 15:58:54+00:00,-1.0
1286,"İstanbul,Turkey",2020-03-27 09:54:52+00:00,2.0
1287,"İstanbul,Turkey",2020-03-27 10:05:54+00:00,5.0
1288,"İstanbul,Turkey",2020-03-27 14:31:34+00:00,2.0
1289,"İstanbul,Turkey",2020-03-27 21:56:58+00:00,2.0
1290,"İstanbul,Turkey",2020-03-28 10:08:03+00:00,1.0
1291,"İstanbul,Turkey",2020-03-28 14:09:48+00:00,2.0
1292,"İstanbul,Turkey",2020-03-29 08:24:38+00:00,1.0
1293,"İstanbul,Turkey",2020-03-29 19:24:03+00:00,0.0
1294,"İstanbul,Turkey",2020-03-29 20:03:56+00:00,0.0
1295,"İstanbul,Turkey",2020-03-29 20:24:27+00:00,1.0
1296,"İstanbul,Turkey",2020-03-30 11:07:16+00:00,2.0
1297,"İstanbul,Turkey",2020-03-30 16:07:15+00:00,-1.0
1298,"İstanbul,Turkey",2020-03-30 18:04:45+00:00,-3.0
1299,"İstanbul,Turkey",2020-03-30 18:11:56+00:00,0.0
1300,"İstanbul,Turkey",2020-03-30 20:25:10+00:00,1.0
1301,"İstanbul,Turkey",2020-03-31 10:02:38+00:00,3.0
1302,"İstanbul,Turkey",2020-03-31 12:08:22+00:00,-1.0
1303,"İstanbul,Turkey",2020-03-31 13:45:08+00:00,2.0
1304,"İstanbul,Turkey",2020-03-31 17:03:17+00:00,1.0
1305,"İstanbul,Turkey",2020-03-31 22:36:58+00:00,1.0
1306,"Şanlıurfa,Turkey",2020-03-31 23:47:08+00:00,1.0
1307,"Şanlıurfa,Turkey",2020-03-31 23:47:21+00:00,-1.0
1308,"Şanlıurfa,Turkey",2020-03-31 23:47:41+00:00,-1.0
1309,"Şanlıurfa,Turkey",2020-03-31 23:47:50+00:00,-3.0
1310,"Şanlıurfa,Turkey",2020-03-31 23:48:20+00:00,-1.0
1311,"Şanlıurfa,Turkey",2020-03-31 23:48:32+00:00,1.0
1312,"Şanlıurfa,Turkey",2020-03-31 23:48:47+00:00,-1.0
1313,"Şanlıurfa,Turkey",2020-03-31 23:49:12+00:00,-1.0
1314,"Şanlıurfa,Turkey",2020-03-31 23:49:21+00:00,0.0
1315,"Şanlıurfa,Turkey",2020-03-31 23:49:23+00:00,1.0
1316,"Şanlıurfa,Turkey",2020-03-31 23:50:11+00:00,-1.0
1317,"Şanlıurfa,Turkey",2020-03-31 23:50:12+00:00,2.0
1318,"Şanlıurfa,Turkey",2020-03-31 23:50:33+00:00,1.0
1319,"Şanlıurfa,Turkey",2020-03-31 23:51:17+00:00,1.0
1320,"Şanlıurfa,Turkey",2020-03-31 23:51:21+00:00,-1.0
1321,"Şanlıurfa,Turkey",2020-03-31 23:51:38+00:00,-1.0
1322,"Şanlıurfa,Turkey",2020-03-31 23:52:01+00:00,-1.5
1323,"Şanlıurfa,Turkey",2020-03-31 23:52:08+00:00,-1.0
1324,"Şanlıurfa,Turkey",2020-03-31 23:53:13+00:00,-1.0
1325,"Şanlıurfa,Turkey",2020-03-31 23:53:21+00:00,-1.0
1326,"Şanlıurfa,Turkey",2020-03-31 23:53:36+00:00,0.0
1327,"Şanlıurfa,Turkey",2020-03-31 23:53:55+00:00,0.0
1328,"Şanlıurfa,Turkey",2020-03-31 23:53:58+00:00,1.0
1329,"Şanlıurfa,Turkey",2020-03-31 23:54:26+00:00,1.0
1330,"Şanlıurfa,Turkey",2020-03-31 23:54:30+00:00,1.0
1331,"Şanlıurfa,Turkey",2020-03-31 23:54:54+00:00,1.0
1332,"Şanlıurfa,Turkey",2020-03-31 23:55:11+00:00,-1.0
1333,"Şanlıurfa,Turkey",2020-03-31 23:55:27+00:00,-1.0
1334,"Şanlıurfa,Turkey",2020-03-31 23:56:21+00:00,-1.0
1335,"Şanlıurfa,Turkey",2020-03-31 23:56:22+00:00,-4.0
1336,"Şanlıurfa,Turkey",2020-03-31 23:56:23+00:00,1.0
1337,"Şanlıurfa,Turkey",2020-03-31 23:56:39+00:00,-1.0
1338,"Şanlıurfa,Turkey",2020-03-31 23:56:59+00:00,-1.0
1339,"Şanlıurfa,Turkey",2020-03-31 23:57:10+00:00,1.5
1340,"Şanlıurfa,Turkey",2020-03-31 23:57:42+00:00,0.0
1341,"Şanlıurfa,Turkey",2020-03-31 23:57:45+00:00,-1.0
1342,"Şanlıurfa,Turkey",2020-03-31 23:58:06+00:00,-3.0
1343,"Şanlıurfa,Turkey",2020-03-31 23:58:22+00:00,-1.0
1344,"Şanlıurfa,Turkey",2020-03-31 23:58:36+00:00,0.0
1345,"Şanlıurfa,Turkey",2020-03-31 23:58:48+00:00,1.0
1346,"Şanlıurfa,Turkey",2020-03-31 23:59:09+00:00,-2.0
1347,"Şanlıurfa,Turkey",2020-03-31 23:59:46+00:00,0.0
1348,"Şırnak,Turkey",2020-03-31 23:47:08+00:00,1.0
1349,"Şırnak,Turkey",2020-03-31 23:47:21+00:00,-1.0
1350,"Şırnak,Turkey",2020-03-31 23:47:41+00:00,-1.0
1351,"Şırnak,Turkey",2020-03-31 23:47:50+00:00,-3.0
1352,"Şırnak,Turkey",2020-03-31 23:48:20+00:00,-1.0
1353,"Şırnak,Turkey",2020-03-31 23:48:32+00:00,1.0
1354,"Şırnak,Turkey",2020-03-31 23:48:47+00:00,-1.0
1355,"Şırnak,Turkey",2020-03-31 23:49:12+00:00,-1.0
1356,"Şırnak,Turkey",2020-03-31 23:49:21+00:00,0.0
1357,"Şırnak,Turkey",2020-03-31 23:49:23+00:00,1.0
1358,"Şırnak,Turkey",2020-03-31 23:50:11+00:00,-1.0
1359,"Şırnak,Turkey",2020-03-31 23:50:12+00:00,2.0
1360,"Şırnak,Turkey",2020-03-31 23:50:33+00:00,1.0
1361,"Şırnak,Turkey",2020-03-31 23:51:17+00:00,1.0
1362,"Şırnak,Turkey",2020-03-31 23:51:21+00:00,-1.0
1363,"Şırnak,Turkey",2020-03-31 23:51:38+00:00,-1.0
1364,"Şırnak,Turkey",2020-03-31 23:52:01+00:00,-1.5
1365,"Şırnak,Turkey",2020-03-31 23:52:08+00:00,-1.0
1366,"Şırnak,Turkey",2020-03-31 23:53:13+00:00,-1.0
1367,"Şırnak,Turkey",2020-03-31 23:53:21+00:00,-1.0
1368,"Şırnak,Turkey",2020-03-31 23:53:36+00:00,0.0
1369,"Şırnak,Turkey",2020-03-31 23:53:55+00:00,0.0
1370,"Şırnak,Turkey",2020-03-31 23:53:58+00:00,1.0
1371,"Şırnak,Turkey",2020-03-31 23:54:26+00:00,1.0
1372,"Şırnak,Turkey",2020-03-31 23:54:30+00:00,1.0
1373,"Şırnak,Turkey",2020-03-31 23:54:54+00:00,1.0
1374,"Şırnak,Turkey",2020-03-31 23:55:11+00:00,-1.0
1375,"Şırnak,Turkey",2020-03-31 23:55:27+00:00,-1.0
1376,"Şırnak,Turkey",2020-03-31 23:56:21+00:00,-1.0
1377,"Şırnak,Turkey",2020-03-31 23:56:22+00:00,-4.0
1378,"Şırnak,Turkey",2020-03-31 23:56:23+00:00,1.0
1379,"Şırnak,Turkey",2020-03-31 23:56:39+00:00,-1.0
1380,"Şırnak,Turkey",2020-03-31 23:56:59+00:00,-1.0
1381,"Şırnak,Turkey",2020-03-31 23:57:10+00:00,1.5
1382,"Şırnak,Turkey",2020-03-31 23:57:42+00:00,0.0
1383,"Şırnak,Turkey",2020-03-31 23:57:45+00:00,-1.0
1384,"Şırnak,Turkey",2020-03-31 23:58:06+00:00,-3.0
1385,"Şırnak,Turkey",2020-03-31 23:58:22+00:00,-1.0
1386,"Şırnak,Turkey",2020-03-31 23:58:36+00:00,0.0
1387,"Şırnak,Turkey",2020-03-31 23:58:48+00:00,1.0
1388,"Şırnak,Turkey",2020-03-31 23:59:09+00:00,-2.0
1389,"Şırnak,Turkey",2020-03-31 23:59:46+00:00,0.0
