Period,Province,Product,Quantity,Month,Year
201911,KÜTAHYA,PRODUCT_X,105,11,2019
201911,KİLİS,PRODUCT_A,16,11,2019
201911,KİLİS,PRODUCT_B,149,11,2019
201911,KİLİS,PRODUCT_C,54,11,2019
201911,KİLİS,PRODUCT_V,0,11,2019
201911,KİLİS,PRODUCT_X,46,11,2019
201911,MALATYA,PRODUCT_A,29,11,2019
201911,MALATYA,PRODUCT_B,749,11,2019
201911,MALATYA,PRODUCT_C,338,11,2019
201911,MALATYA,PRODUCT_V,2,11,2019
201911,MALATYA,PRODUCT_X,219,11,2019
201911,MANİSA,PRODUCT_A,392,11,2019
201911,MANİSA,PRODUCT_B,2578,11,2019
201911,MANİSA,PRODUCT_C,1052,11,2019
201911,MANİSA,PRODUCT_V,58,11,2019
201911,MANİSA,PRODUCT_X,518,11,2019
201911,MARDIN,PRODUCT_A,62,11,2019
201911,MARDIN,PRODUCT_B,220,11,2019
201911,MARDIN,PRODUCT_C,505,11,2019
201911,MARDIN,PRODUCT_V,0,11,2019
201911,MARDIN,PRODUCT_X,211,11,2019
201911,MUĞLA,PRODUCT_A,319,11,2019
201911,MUĞLA,PRODUCT_B,639,11,2019
201911,MUĞLA,PRODUCT_C,841,11,2019
201911,MUĞLA,PRODUCT_V,39,11,2019
201911,MUĞLA,PRODUCT_X,372,11,2019
201911,MUŞ,PRODUCT_A,8,11,2019
201911,MUŞ,PRODUCT_B,60,11,2019
201911,MUŞ,PRODUCT_C,181,11,2019
201911,MUŞ,PRODUCT_V,0,11,2019
201911,MUŞ,PRODUCT_X,86,11,2019
201911,NEVŞEHİR,PRODUCT_A,29,11,2019
201911,NEVŞEHİR,PRODUCT_B,88,11,2019
201911,NEVŞEHİR,PRODUCT_C,142,11,2019
201911,NEVŞEHİR,PRODUCT_V,0,11,2019
201911,NEVŞEHİR,PRODUCT_X,50,11,2019
201911,NİĞDE,PRODUCT_A,66,11,2019
201911,NİĞDE,PRODUCT_B,210,11,2019
201911,NİĞDE,PRODUCT_C,158,11,2019
201911,NİĞDE,PRODUCT_V,0,11,2019
201911,NİĞDE,PRODUCT_X,104,11,2019
201911,ORDU,PRODUCT_A,203,11,2019
201911,ORDU,PRODUCT_B,1658,11,2019
201911,ORDU,PRODUCT_C,244,11,2019
201911,ORDU,PRODUCT_V,172,11,2019
201911,ORDU,PRODUCT_X,142,11,2019
201911,OSMANİYE,PRODUCT_A,91,11,2019
201911,OSMANİYE,PRODUCT_B,386,11,2019
201911,OSMANİYE,PRODUCT_C,447,11,2019
201911,OSMANİYE,PRODUCT_V,0,11,2019
201911,OSMANİYE,PRODUCT_X,138,11,2019
201911,RİZE,PRODUCT_A,62,11,2019
201911,RİZE,PRODUCT_B,92,11,2019
201911,RİZE,PRODUCT_C,183,11,2019
201911,RİZE,PRODUCT_V,2,11,2019
201911,RİZE,PRODUCT_X,32,11,2019
201911,SAKARYA,PRODUCT_A,221,11,2019
201911,SAKARYA,PRODUCT_B,780,11,2019
201911,SAKARYA,PRODUCT_C,600,11,2019
201911,SAKARYA,PRODUCT_V,12,11,2019
201911,SAKARYA,PRODUCT_X,252,11,2019
201911,SAMSUN,PRODUCT_A,217,11,2019
201911,SAMSUN,PRODUCT_B,1470,11,2019
201911,SAMSUN,PRODUCT_C,747,11,2019
201911,SAMSUN,PRODUCT_V,11,11,2019
201911,SAMSUN,PRODUCT_X,654,11,2019
201911,SİNOP,PRODUCT_A,40,11,2019
201911,SİNOP,PRODUCT_B,128,11,2019
201911,SİNOP,PRODUCT_C,127,11,2019
201911,SİNOP,PRODUCT_V,0,11,2019
201911,SİNOP,PRODUCT_X,34,11,2019
201911,SİVAS,PRODUCT_A,14,11,2019
201911,SİVAS,PRODUCT_B,362,11,2019
201911,SİVAS,PRODUCT_C,168,11,2019
201911,SİVAS,PRODUCT_V,4,11,2019
201911,SİVAS,PRODUCT_X,103,11,2019
201911,SİİRT,PRODUCT_A,7,11,2019
201911,SİİRT,PRODUCT_B,17,11,2019
201911,SİİRT,PRODUCT_C,159,11,2019
201911,SİİRT,PRODUCT_V,0,11,2019
201911,SİİRT,PRODUCT_X,3,11,2019
201911,TEKİRDAĞ,PRODUCT_A,166,11,2019
201911,TEKİRDAĞ,PRODUCT_B,506,11,2019
201911,TEKİRDAĞ,PRODUCT_C,883,11,2019
201911,TEKİRDAĞ,PRODUCT_V,91,11,2019
201911,TEKİRDAĞ,PRODUCT_X,173,11,2019
201911,TOKAT,PRODUCT_A,129,11,2019
201911,TOKAT,PRODUCT_B,255,11,2019
201911,TOKAT,PRODUCT_C,195,11,2019
201911,TOKAT,PRODUCT_V,0,11,2019
201911,TOKAT,PRODUCT_X,92,11,2019
201911,TRABZON,PRODUCT_A,362,11,2019
201911,TRABZON,PRODUCT_B,542,11,2019
201911,TRABZON,PRODUCT_C,226,11,2019
201911,TRABZON,PRODUCT_V,3,11,2019
201911,TRABZON,PRODUCT_X,165,11,2019
201911,TUNCELİ,PRODUCT_A,2,11,2019
201911,TUNCELİ,PRODUCT_B,-1,11,2019
201911,TUNCELİ,PRODUCT_C,44,11,2019
201911,TUNCELİ,PRODUCT_V,0,11,2019
201911,TUNCELİ,PRODUCT_X,15,11,2019
201911,UŞAK,PRODUCT_A,103,11,2019
201911,UŞAK,PRODUCT_B,258,11,2019
201911,UŞAK,PRODUCT_C,172,11,2019
201911,UŞAK,PRODUCT_V,0,11,2019
201911,UŞAK,PRODUCT_X,221,11,2019
201911,VAN,PRODUCT_A,72,11,2019
201911,VAN,PRODUCT_B,184,11,2019
201911,VAN,PRODUCT_C,594,11,2019
201911,VAN,PRODUCT_V,0,11,2019
201911,VAN,PRODUCT_X,119,11,2019
201911,YALOVA,PRODUCT_A,95,11,2019
201911,YALOVA,PRODUCT_B,33,11,2019
201911,YALOVA,PRODUCT_C,87,11,2019
201911,YALOVA,PRODUCT_V,12,11,2019
201911,YALOVA,PRODUCT_X,64,11,2019
201911,YOZGAT,PRODUCT_A,40,11,2019
201911,YOZGAT,PRODUCT_B,465,11,2019
201911,YOZGAT,PRODUCT_C,197,11,2019
201911,YOZGAT,PRODUCT_V,3,11,2019
201911,YOZGAT,PRODUCT_X,192,11,2019
201911,ZONGULDAK,PRODUCT_A,254,11,2019
201911,ZONGULDAK,PRODUCT_B,610,11,2019
201911,ZONGULDAK,PRODUCT_C,484,11,2019
201911,ZONGULDAK,PRODUCT_V,7,11,2019
201911,ZONGULDAK,PRODUCT_X,310,11,2019
201911,ÇANKIRI,PRODUCT_A,9,11,2019
201911,ÇANKIRI,PRODUCT_B,89,11,2019
201911,ÇANKIRI,PRODUCT_C,91,11,2019
201911,ÇANKIRI,PRODUCT_V,0,11,2019
201911,ÇANKIRI,PRODUCT_X,12,11,2019
201911,ÇORUM,PRODUCT_A,158,11,2019
201911,ÇORUM,PRODUCT_B,174,11,2019
201911,ÇORUM,PRODUCT_C,366,11,2019
201911,ÇORUM,PRODUCT_V,0,11,2019
201911,ÇORUM,PRODUCT_X,166,11,2019
201911,İZMİR,PRODUCT_A,1313,11,2019
201911,İZMİR,PRODUCT_B,5586,11,2019
201911,İZMİR,PRODUCT_C,3415,11,2019
201911,İZMİR,PRODUCT_V,2418,11,2019
201911,İZMİR,PRODUCT_X,921,11,2019
201911,İÇEL,PRODUCT_A,365,11,2019
201911,İÇEL,PRODUCT_B,1380,11,2019
201911,İÇEL,PRODUCT_C,812,11,2019
201911,İÇEL,PRODUCT_V,11,11,2019
201911,İÇEL,PRODUCT_X,373,11,2019
201911,ŞANLIURFA,PRODUCT_A,165,11,2019
201911,ŞANLIURFA,PRODUCT_B,208,11,2019
201911,ŞANLIURFA,PRODUCT_C,905,11,2019
201911,ŞANLIURFA,PRODUCT_V,0,11,2019
201911,ŞANLIURFA,PRODUCT_X,375,11,2019
201911,ŞIRNAK,PRODUCT_A,23,11,2019
201911,ŞIRNAK,PRODUCT_B,163,11,2019
201911,ŞIRNAK,PRODUCT_C,281,11,2019
201911,ŞIRNAK,PRODUCT_V,0,11,2019
201911,ŞIRNAK,PRODUCT_X,39,11,2019
201912,ADANA,PRODUCT_A,582,12,2019
201912,ADANA,PRODUCT_B,1154,12,2019
201912,ADANA,PRODUCT_C,1127,12,2019
201912,ADANA,PRODUCT_V,7,12,2019
201912,ADANA,PRODUCT_X,614,12,2019
201912,ADIYAMAN,PRODUCT_A,89,12,2019
201912,ADIYAMAN,PRODUCT_B,56,12,2019
201912,ADIYAMAN,PRODUCT_C,338,12,2019
201912,ADIYAMAN,PRODUCT_V,0,12,2019
201912,ADIYAMAN,PRODUCT_X,52,12,2019
201912,AFYON,PRODUCT_A,76,12,2019
201912,AFYON,PRODUCT_B,607,12,2019
201912,AFYON,PRODUCT_C,325,12,2019
201912,AFYON,PRODUCT_V,2,12,2019
201912,AFYON,PRODUCT_X,231,12,2019
201912,AKSARAY,PRODUCT_A,42,12,2019
201912,AKSARAY,PRODUCT_B,319,12,2019
201912,AKSARAY,PRODUCT_C,203,12,2019
201912,AKSARAY,PRODUCT_V,0,12,2019
201912,AKSARAY,PRODUCT_X,129,12,2019
201912,AMASYA,PRODUCT_A,76,12,2019
201912,AMASYA,PRODUCT_B,232,12,2019
201912,AMASYA,PRODUCT_C,181,12,2019
201912,AMASYA,PRODUCT_V,0,12,2019
201912,AMASYA,PRODUCT_X,173,12,2019
201912,ANKARA,PRODUCT_A,1619,12,2019
201912,ANKARA,PRODUCT_B,1555,12,2019
201912,ANKARA,PRODUCT_C,3754,12,2019
201912,ANKARA,PRODUCT_V,795,12,2019
201912,ANKARA,PRODUCT_X,1504,12,2019
201912,ANTALYA,PRODUCT_A,714,12,2019
201912,ANTALYA,PRODUCT_B,2356,12,2019
201912,ANTALYA,PRODUCT_C,1421,12,2019
201912,ANTALYA,PRODUCT_V,128,12,2019
201912,ANTALYA,PRODUCT_X,554,12,2019
201912,ARDAHAN,PRODUCT_A,4,12,2019
201912,ARDAHAN,PRODUCT_B,9,12,2019
201912,ARDAHAN,PRODUCT_C,47,12,2019
201912,ARDAHAN,PRODUCT_V,0,12,2019
201912,ARDAHAN,PRODUCT_X,11,12,2019
201912,ARTVİN,PRODUCT_A,8,12,2019
201912,ARTVİN,PRODUCT_B,1,12,2019
201912,ARTVİN,PRODUCT_C,94,12,2019
201912,ARTVİN,PRODUCT_V,0,12,2019
201912,ARTVİN,PRODUCT_X,30,12,2019
201912,AYDIN,PRODUCT_A,392,12,2019
201912,AYDIN,PRODUCT_B,1244,12,2019
201912,AYDIN,PRODUCT_C,536,12,2019
201912,AYDIN,PRODUCT_V,134,12,2019
201912,AYDIN,PRODUCT_X,682,12,2019
201912,AĞRI,PRODUCT_A,17,12,2019
201912,AĞRI,PRODUCT_B,112,12,2019
201912,AĞRI,PRODUCT_C,350,12,2019
201912,AĞRI,PRODUCT_V,0,12,2019
201912,AĞRI,PRODUCT_X,194,12,2019
201912,BALIKESİR,PRODUCT_A,285,12,2019
201912,BALIKESİR,PRODUCT_B,2235,12,2019
201912,BALIKESİR,PRODUCT_C,852,12,2019
201912,BALIKESİR,PRODUCT_V,70,12,2019
201912,BALIKESİR,PRODUCT_X,362,12,2019
201912,BARTIN,PRODUCT_A,64,12,2019
201912,BARTIN,PRODUCT_B,151,12,2019
201912,BARTIN,PRODUCT_C,84,12,2019
201912,BARTIN,PRODUCT_V,2,12,2019
201912,BARTIN,PRODUCT_X,287,12,2019
201912,BATMAN,PRODUCT_A,90,12,2019
201912,BATMAN,PRODUCT_B,65,12,2019
201912,BATMAN,PRODUCT_C,367,12,2019
201912,BATMAN,PRODUCT_V,0,12,2019
201912,BATMAN,PRODUCT_X,76,12,2019
201912,BAYBURT,PRODUCT_A,11,12,2019
201912,BAYBURT,PRODUCT_B,40,12,2019
201912,BAYBURT,PRODUCT_C,79,12,2019
201912,BAYBURT,PRODUCT_V,0,12,2019
201912,BAYBURT,PRODUCT_X,0,12,2019
201912,BINGOL,PRODUCT_A,30,12,2019
201912,BINGOL,PRODUCT_B,44,12,2019
201912,BINGOL,PRODUCT_C,217,12,2019
201912,BINGOL,PRODUCT_V,0,12,2019
201912,BINGOL,PRODUCT_X,5,12,2019
201912,BITLIS,PRODUCT_A,15,12,2019
201912,BITLIS,PRODUCT_B,49,12,2019
201912,BITLIS,PRODUCT_C,139,12,2019
201912,BITLIS,PRODUCT_V,0,12,2019
201912,BITLIS,PRODUCT_X,174,12,2019
201912,BOLU,PRODUCT_A,62,12,2019
201912,BOLU,PRODUCT_B,235,12,2019
201912,BOLU,PRODUCT_C,222,12,2019
201912,BOLU,PRODUCT_V,0,12,2019
201912,BOLU,PRODUCT_X,157,12,2019
201912,BURDUR,PRODUCT_A,81,12,2019
201912,BURDUR,PRODUCT_B,327,12,2019
201912,BURDUR,PRODUCT_C,114,12,2019
201912,BURDUR,PRODUCT_V,6,12,2019
201912,BURDUR,PRODUCT_X,117,12,2019
201912,BURSA,PRODUCT_A,304,12,2019
201912,BURSA,PRODUCT_B,2790,12,2019
201912,BURSA,PRODUCT_C,1653,12,2019
201912,BURSA,PRODUCT_V,56,12,2019
201912,BURSA,PRODUCT_X,338,12,2019
201912,BİLECİK,PRODUCT_A,21,12,2019
201912,BİLECİK,PRODUCT_B,323,12,2019
201912,BİLECİK,PRODUCT_C,127,12,2019
201912,BİLECİK,PRODUCT_V,2,12,2019
201912,BİLECİK,PRODUCT_X,101,12,2019
201912,CANAKKALE,PRODUCT_A,67,12,2019
201912,CANAKKALE,PRODUCT_B,606,12,2019
201912,CANAKKALE,PRODUCT_C,325,12,2019
201912,CANAKKALE,PRODUCT_V,4,12,2019
201912,CANAKKALE,PRODUCT_X,135,12,2019
201912,DENİZLİ,PRODUCT_A,266,12,2019
201912,DENİZLİ,PRODUCT_B,808,12,2019
201912,DENİZLİ,PRODUCT_C,725,12,2019
201912,DENİZLİ,PRODUCT_V,83,12,2019
201912,DENİZLİ,PRODUCT_X,489,12,2019
201912,DÜZCE,PRODUCT_A,75,12,2019
201912,DÜZCE,PRODUCT_B,155,12,2019
201912,DÜZCE,PRODUCT_C,339,12,2019
201912,DÜZCE,PRODUCT_V,0,12,2019
201912,DÜZCE,PRODUCT_X,116,12,2019
201912,DİYARBAKIR,PRODUCT_A,156,12,2019
201912,DİYARBAKIR,PRODUCT_B,449,12,2019
201912,DİYARBAKIR,PRODUCT_C,1182,12,2019
201912,DİYARBAKIR,PRODUCT_V,10,12,2019
201912,DİYARBAKIR,PRODUCT_X,235,12,2019
201912,EDİRNE,PRODUCT_A,65,12,2019
201912,EDİRNE,PRODUCT_B,506,12,2019
201912,EDİRNE,PRODUCT_C,163,12,2019
201912,EDİRNE,PRODUCT_V,4,12,2019
201912,EDİRNE,PRODUCT_X,74,12,2019
201912,ELAZIĞ,PRODUCT_A,108,12,2019
201912,ELAZIĞ,PRODUCT_B,372,12,2019
201912,ELAZIĞ,PRODUCT_C,500,12,2019
201912,ELAZIĞ,PRODUCT_V,0,12,2019
201912,ELAZIĞ,PRODUCT_X,294,12,2019
201912,ERZURUM,PRODUCT_A,63,12,2019
201912,ERZURUM,PRODUCT_B,152,12,2019
201912,ERZURUM,PRODUCT_C,329,12,2019
201912,ERZURUM,PRODUCT_V,0,12,2019
201912,ERZURUM,PRODUCT_X,101,12,2019
201912,ERZİNCAN,PRODUCT_A,11,12,2019
201912,ERZİNCAN,PRODUCT_B,18,12,2019
201912,ERZİNCAN,PRODUCT_C,180,12,2019
201912,ERZİNCAN,PRODUCT_V,0,12,2019
201912,ERZİNCAN,PRODUCT_X,14,12,2019
201912,ESKİŞEHİR,PRODUCT_A,154,12,2019
201912,ESKİŞEHİR,PRODUCT_B,1165,12,2019
201912,ESKİŞEHİR,PRODUCT_C,562,12,2019
201912,ESKİŞEHİR,PRODUCT_V,19,12,2019
201912,ESKİŞEHİR,PRODUCT_X,463,12,2019
201912,GAZİANTEP,PRODUCT_A,337,12,2019
201912,GAZİANTEP,PRODUCT_B,647,12,2019
201912,GAZİANTEP,PRODUCT_C,1481,12,2019
201912,GAZİANTEP,PRODUCT_V,5,12,2019
201912,GAZİANTEP,PRODUCT_X,1138,12,2019
201912,GÜMÜŞHANE,PRODUCT_A,32,12,2019
201912,GÜMÜŞHANE,PRODUCT_B,19,12,2019
201912,GÜMÜŞHANE,PRODUCT_C,40,12,2019
201912,GÜMÜŞHANE,PRODUCT_V,0,12,2019
201912,GÜMÜŞHANE,PRODUCT_X,15,12,2019
201912,GİRESUN,PRODUCT_A,266,12,2019
201912,GİRESUN,PRODUCT_B,105,12,2019
201912,GİRESUN,PRODUCT_C,207,12,2019
201912,GİRESUN,PRODUCT_V,0,12,2019
201912,GİRESUN,PRODUCT_X,123,12,2019
201912,HAKKARİ,PRODUCT_A,7,12,2019
201912,HAKKARİ,PRODUCT_B,9,12,2019
201912,HAKKARİ,PRODUCT_C,142,12,2019
201912,HAKKARİ,PRODUCT_V,0,12,2019
201912,HAKKARİ,PRODUCT_X,20,12,2019
201912,HATAY,PRODUCT_A,355,12,2019
201912,HATAY,PRODUCT_B,526,12,2019
201912,HATAY,PRODUCT_C,852,12,2019
201912,HATAY,PRODUCT_V,3,12,2019
201912,HATAY,PRODUCT_X,358,12,2019
201912,ISPARTA,PRODUCT_A,46,12,2019
201912,ISPARTA,PRODUCT_B,224,12,2019
201912,ISPARTA,PRODUCT_C,277,12,2019
201912,ISPARTA,PRODUCT_V,2,12,2019
201912,ISPARTA,PRODUCT_X,379,12,2019
201912,ISTANBUL,PRODUCT_A,5458,12,2019
201912,ISTANBUL,PRODUCT_B,8508,12,2019
201912,ISTANBUL,PRODUCT_C,16408,12,2019
201912,ISTANBUL,PRODUCT_V,1828,12,2019
201912,ISTANBUL,PRODUCT_X,3933,12,2019
201912,IĞDIR,PRODUCT_A,8,12,2019
201912,IĞDIR,PRODUCT_B,61,12,2019
201912,IĞDIR,PRODUCT_C,141,12,2019
201912,IĞDIR,PRODUCT_V,0,12,2019
201912,IĞDIR,PRODUCT_X,50,12,2019
201912,KAHRAMANMARAŞ,PRODUCT_A,165,12,2019
201912,KAHRAMANMARAŞ,PRODUCT_B,190,12,2019
201912,KAHRAMANMARAŞ,PRODUCT_C,932,12,2019
201912,KAHRAMANMARAŞ,PRODUCT_V,3,12,2019
201912,KAHRAMANMARAŞ,PRODUCT_X,564,12,2019
201912,KARABÜK,PRODUCT_A,54,12,2019
201912,KARABÜK,PRODUCT_B,326,12,2019
201912,KARABÜK,PRODUCT_C,154,12,2019
201912,KARABÜK,PRODUCT_V,0,12,2019
201912,KARABÜK,PRODUCT_X,192,12,2019
201912,KARAMAN,PRODUCT_A,35,12,2019
201912,KARAMAN,PRODUCT_B,90,12,2019
201912,KARAMAN,PRODUCT_C,102,12,2019
201912,KARAMAN,PRODUCT_V,0,12,2019
201912,KARAMAN,PRODUCT_X,46,12,2019
201912,KARS,PRODUCT_A,12,12,2019
201912,KARS,PRODUCT_B,63,12,2019
201912,KARS,PRODUCT_C,190,12,2019
201912,KARS,PRODUCT_V,0,12,2019
201912,KARS,PRODUCT_X,25,12,2019
201912,KASTAMONU,PRODUCT_A,51,12,2019
201912,KASTAMONU,PRODUCT_B,183,12,2019
201912,KASTAMONU,PRODUCT_C,237,12,2019
201912,KASTAMONU,PRODUCT_V,7,12,2019
201912,KASTAMONU,PRODUCT_X,20,12,2019
201912,KAYSERİ,PRODUCT_A,180,12,2019
201912,KAYSERİ,PRODUCT_B,824,12,2019
201912,KAYSERİ,PRODUCT_C,777,12,2019
201912,KAYSERİ,PRODUCT_V,2,12,2019
201912,KAYSERİ,PRODUCT_X,542,12,2019
201912,KIRIKKALE,PRODUCT_A,81,12,2019
201912,KIRIKKALE,PRODUCT_B,104,12,2019
201912,KIRIKKALE,PRODUCT_C,162,12,2019
201912,KIRIKKALE,PRODUCT_V,0,12,2019
201912,KIRIKKALE,PRODUCT_X,246,12,2019
201912,KIRKLARELİ,PRODUCT_A,106,12,2019
201912,KIRKLARELİ,PRODUCT_B,313,12,2019
201912,KIRKLARELİ,PRODUCT_C,146,12,2019
201912,KIRKLARELİ,PRODUCT_V,8,12,2019
201912,KIRKLARELİ,PRODUCT_X,105,12,2019
201912,KIRŞEHİR,PRODUCT_A,99,12,2019
201912,KIRŞEHİR,PRODUCT_B,125,12,2019
201912,KIRŞEHİR,PRODUCT_C,169,12,2019
201912,KIRŞEHİR,PRODUCT_V,2,12,2019
201912,KIRŞEHİR,PRODUCT_X,126,12,2019
201912,KOCAELİ,PRODUCT_A,617,12,2019
201912,KOCAELİ,PRODUCT_B,1120,12,2019
201912,KOCAELİ,PRODUCT_C,1146,12,2019
201912,KOCAELİ,PRODUCT_V,22,12,2019
201912,KOCAELİ,PRODUCT_X,406,12,2019
201912,KONYA,PRODUCT_A,387,12,2019
201912,KONYA,PRODUCT_B,1147,12,2019
201912,KONYA,PRODUCT_C,1062,12,2019
201912,KONYA,PRODUCT_V,171,12,2019
201912,KONYA,PRODUCT_X,879,12,2019
201912,KÜTAHYA,PRODUCT_A,62,12,2019
201912,KÜTAHYA,PRODUCT_B,352,12,2019
201912,KÜTAHYA,PRODUCT_C,327,12,2019
201912,KÜTAHYA,PRODUCT_V,12,12,2019
201912,KÜTAHYA,PRODUCT_X,127,12,2019
201912,KİLİS,PRODUCT_A,42,12,2019
201912,KİLİS,PRODUCT_B,111,12,2019
201912,KİLİS,PRODUCT_C,98,12,2019
201912,KİLİS,PRODUCT_V,0,12,2019
201912,KİLİS,PRODUCT_X,32,12,2019
201912,MALATYA,PRODUCT_A,47,12,2019
201912,MALATYA,PRODUCT_B,567,12,2019
201912,MALATYA,PRODUCT_C,319,12,2019
201912,MALATYA,PRODUCT_V,0,12,2019
201912,MALATYA,PRODUCT_X,104,12,2019
201912,MANİSA,PRODUCT_A,360,12,2019
201912,MANİSA,PRODUCT_B,2229,12,2019
201912,MANİSA,PRODUCT_C,1013,12,2019
201912,MANİSA,PRODUCT_V,381,12,2019
201912,MANİSA,PRODUCT_X,726,12,2019
201912,MARDIN,PRODUCT_A,41,12,2019
201912,MARDIN,PRODUCT_B,260,12,2019
201912,MARDIN,PRODUCT_C,566,12,2019
201912,MARDIN,PRODUCT_V,0,12,2019
201912,MARDIN,PRODUCT_X,171,12,2019
201912,MUĞLA,PRODUCT_A,305,12,2019
201912,MUĞLA,PRODUCT_B,702,12,2019
201912,MUĞLA,PRODUCT_C,775,12,2019
201912,MUĞLA,PRODUCT_V,139,12,2019
201912,MUĞLA,PRODUCT_X,545,12,2019
201912,MUŞ,PRODUCT_A,4,12,2019
201912,MUŞ,PRODUCT_B,21,12,2019
201912,MUŞ,PRODUCT_C,237,12,2019
201912,MUŞ,PRODUCT_V,0,12,2019
201912,MUŞ,PRODUCT_X,76,12,2019
201912,NEVŞEHİR,PRODUCT_A,46,12,2019
201912,NEVŞEHİR,PRODUCT_B,133,12,2019
201912,NEVŞEHİR,PRODUCT_C,126,12,2019
201912,NEVŞEHİR,PRODUCT_V,0,12,2019
201912,NEVŞEHİR,PRODUCT_X,51,12,2019
201912,NİĞDE,PRODUCT_A,44,12,2019
201912,NİĞDE,PRODUCT_B,222,12,2019
201912,NİĞDE,PRODUCT_C,176,12,2019
201912,NİĞDE,PRODUCT_V,0,12,2019
201912,NİĞDE,PRODUCT_X,132,12,2019
201912,ORDU,PRODUCT_A,297,12,2019
201912,ORDU,PRODUCT_B,956,12,2019
201912,ORDU,PRODUCT_C,288,12,2019
201912,ORDU,PRODUCT_V,0,12,2019
201912,ORDU,PRODUCT_X,455,12,2019
201912,OSMANİYE,PRODUCT_A,126,12,2019
201912,OSMANİYE,PRODUCT_B,310,12,2019
201912,OSMANİYE,PRODUCT_C,397,12,2019
201912,OSMANİYE,PRODUCT_V,0,12,2019
201912,OSMANİYE,PRODUCT_X,75,12,2019
201912,RİZE,PRODUCT_A,80,12,2019
201912,RİZE,PRODUCT_B,56,12,2019
201912,RİZE,PRODUCT_C,191,12,2019
201912,RİZE,PRODUCT_V,0,12,2019
201912,RİZE,PRODUCT_X,47,12,2019
201912,SAKARYA,PRODUCT_A,278,12,2019
201912,SAKARYA,PRODUCT_B,667,12,2019
201912,SAKARYA,PRODUCT_C,532,12,2019
201912,SAKARYA,PRODUCT_V,12,12,2019
201912,SAKARYA,PRODUCT_X,263,12,2019
201912,SAMSUN,PRODUCT_A,396,12,2019
201912,SAMSUN,PRODUCT_B,1468,12,2019
201912,SAMSUN,PRODUCT_C,710,12,2019
201912,SAMSUN,PRODUCT_V,6,12,2019
201912,SAMSUN,PRODUCT_X,705,12,2019
201912,SİNOP,PRODUCT_A,30,12,2019
201912,SİNOP,PRODUCT_B,91,12,2019
201912,SİNOP,PRODUCT_C,127,12,2019
201912,SİNOP,PRODUCT_V,0,12,2019
201912,SİNOP,PRODUCT_X,33,12,2019
201912,SİVAS,PRODUCT_A,47,12,2019
201912,SİVAS,PRODUCT_B,238,12,2019
201912,SİVAS,PRODUCT_C,201,12,2019
201912,SİVAS,PRODUCT_V,2,12,2019
201912,SİVAS,PRODUCT_X,44,12,2019
201912,SİİRT,PRODUCT_A,22,12,2019
201912,SİİRT,PRODUCT_B,0,12,2019
201912,SİİRT,PRODUCT_C,206,12,2019
201912,SİİRT,PRODUCT_V,0,12,2019
201912,SİİRT,PRODUCT_X,11,12,2019
201912,TEKİRDAĞ,PRODUCT_A,98,12,2019
201912,TEKİRDAĞ,PRODUCT_B,585,12,2019
201912,TEKİRDAĞ,PRODUCT_C,788,12,2019
201912,TEKİRDAĞ,PRODUCT_V,57,12,2019
201912,TEKİRDAĞ,PRODUCT_X,136,12,2019
201912,TOKAT,PRODUCT_A,140,12,2019
201912,TOKAT,PRODUCT_B,278,12,2019
201912,TOKAT,PRODUCT_C,250,12,2019
201912,TOKAT,PRODUCT_V,0,12,2019
201912,TOKAT,PRODUCT_X,107,12,2019
201912,TRABZON,PRODUCT_A,470,12,2019
201912,TRABZON,PRODUCT_B,473,12,2019
201912,TRABZON,PRODUCT_C,200,12,2019
201912,TRABZON,PRODUCT_V,0,12,2019
201912,TRABZON,PRODUCT_X,171,12,2019
201912,TUNCELİ,PRODUCT_A,11,12,2019
201912,TUNCELİ,PRODUCT_B,16,12,2019
201912,TUNCELİ,PRODUCT_C,57,12,2019
201912,TUNCELİ,PRODUCT_V,0,12,2019
201912,TUNCELİ,PRODUCT_X,16,12,2019
201912,UŞAK,PRODUCT_A,134,12,2019
201912,UŞAK,PRODUCT_B,190,12,2019
201912,UŞAK,PRODUCT_C,219,12,2019
201912,UŞAK,PRODUCT_V,2,12,2019
201912,UŞAK,PRODUCT_X,224,12,2019
201912,VAN,PRODUCT_A,61,12,2019
201912,VAN,PRODUCT_B,107,12,2019
201912,VAN,PRODUCT_C,689,12,2019
201912,VAN,PRODUCT_V,0,12,2019
201912,VAN,PRODUCT_X,301,12,2019
201912,YALOVA,PRODUCT_A,97,12,2019
201912,YALOVA,PRODUCT_B,95,12,2019
201912,YALOVA,PRODUCT_C,133,12,2019
201912,YALOVA,PRODUCT_V,13,12,2019
201912,YALOVA,PRODUCT_X,77,12,2019
201912,YOZGAT,PRODUCT_A,29,12,2019
201912,YOZGAT,PRODUCT_B,338,12,2019
201912,YOZGAT,PRODUCT_C,269,12,2019
201912,YOZGAT,PRODUCT_V,3,12,2019
201912,YOZGAT,PRODUCT_X,504,12,2019
201912,ZONGULDAK,PRODUCT_A,298,12,2019
201912,ZONGULDAK,PRODUCT_B,346,12,2019
201912,ZONGULDAK,PRODUCT_C,399,12,2019
201912,ZONGULDAK,PRODUCT_V,11,12,2019
201912,ZONGULDAK,PRODUCT_X,441,12,2019
201912,ÇANKIRI,PRODUCT_A,38,12,2019
201912,ÇANKIRI,PRODUCT_B,54,12,2019
